Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2017);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
171;300147004;"Journal of Educational Media and Library Sciences";journal;"1013090X";"Tamkang University";Yes;Yes;0,149;Q3;10;14;54;374;11;46;0,21;26,71;38,10;0;Taiwan;Asiatic Region;"Tamkang University";"2005-2025";"Archeology (arts and humanities) (Q2); Conservation (Q2); Library and Information Sciences (Q3); Information Systems (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
172;21100427626;"East Asian Publishing and Society";journal;"22106278, 22106286";"Brill Academic Publishers";No;No;0,148;Q3;5;5;18;180;4;18;0,25;36,00;60,00;0;Netherlands;Western Europe;"Brill Academic Publishers";"2011-2025";"Media Technology (Q2); Communication (Q3); Library and Information Sciences (Q3)";"Engineering; Social Sciences"
173;4000152101;"Advances in Library Administration and Organization";book series;"07320671";"Emerald Group Publishing Ltd.";No;No;0,144;Q3;10;13;69;383;17;64;0,23;29,46;85,71;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2002, 2004-2012, 2014-2022, 2025-2026";"Library and Information Sciences (Q3); Public Administration (Q4)";"Social Sciences"
174;21100791249;"Pakistan Journal of Information Management and Libraries";journal;"24097462";"University of the Punjab";Yes;No;0,141;Q3;13;6;42;163;7;40;0,11;27,17;53,85;0;Pakistan;Asiatic Region;"University of the Punjab";"2014-2024";"Library and Information Sciences (Q3); Computer Science Applications (Q4)";"Computer Science; Social Sciences"
175;13970;"Library and Information Science";journal;"03734447";"Mita Society for Library and Information Science";No;No;0,140;Q3;6;11;14;438;1;14;0,00;39,82;66,67;0;Japan;Asiatic Region;"Mita Society for Library and Information Science";"1980-2025";"Library and Information Sciences (Q3)";"Social Sciences"
176;145290;"Bottom Line";journal;"0888045X";"Emerald Group Publishing Ltd.";No;No;0,138;Q4;33;20;81;1268;23;79;0,29;63,40;33,33;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1988-2026";"Business, Management and Accounting (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Business, Management and Accounting; Social Sciences"
177;145292;"Development and Learning in Organizations";journal;"14777282";"Emerald Group Publishing Ltd.";No;No;0,138;Q4;26;54;154;187;40;146;0,30;3,46;33,33;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2003-2026";"Library and Information Sciences (Q4); Organizational Behavior and Human Resource Management (Q4)";"Business, Management and Accounting; Social Sciences"
178;21100200830;"International Journal of Information Science and Management";journal;"20088310, 20088302";"Regional Information Center for Science and Technology";Yes;Yes;0,136;Q4;16;21;65;608;17;64;0,14;28,95;40,00;0;Iran;Middle East;"Regional Information Center for Science and Technology";"2008-2025";"Information Systems and Management (Q4); Library and Information Sciences (Q4); Management Information Systems (Q4); Statistics, Probability and Uncertainty (Q4)";"Business, Management and Accounting; Decision Sciences; Social Sciences"
179;12100156499;"Notes";journal;"1534150X, 00274380";"Music Library Association";Yes;No;0,136;Q4;14;15;37;459;11;36;0,36;30,60;55,56;0;United States;Northern America;"Music Library Association";"1978, 2002-2026";"Music (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
180;21100329548;"20th Americas Conference on Information Systems, AMCIS 2014";conference and proceedings;"-";"";No;No;0,136;-;19;0;434;0;234;433;0,00;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
181;4800152306;"Journal of Digital Information Management (discontinued)";journal;"09727272";"Digital Information Research Foundation";No;No;0,135;Q4;18;35;166;818;68;151;0,47;23,37;27,59;0;India;Asiatic Region;"Digital Information Research Foundation";"2004, 2006-2017";"Information Systems (Q4); Library and Information Sciences (Q4); Management Information Systems (Q4)";"Business, Management and Accounting; Computer Science; Social Sciences"
182;21100448566;"Journal of Information Technology Teaching Cases";journal;"20438869";"Springer International Publishing AG";No;No;0,135;Q4;15;12;29;122;8;29;0,24;10,17;36,11;1;Switzerland;Western Europe;"Springer International Publishing AG";"2014-2026";"Education (Q4); Library and Information Sciences (Q4)";"Social Sciences"
183;21100373617;"Biblios";journal;"15624730";"University Library System, University of Pittsburgh";Yes;Yes;0,132;Q4;7;31;77;1109;8;77;0,12;35,77;52,63;1;United States;Northern America;"University Library System, University of Pittsburgh";"2013-2025";"Library and Information Sciences (Q4)";"Social Sciences"
184;21100224425;"Informacion, Cultura y Sociedad";journal;"15148327, 18511740";"University of Buenos Aires";Yes;Yes;0,128;Q4;10;22;55;597;12;47;0,23;27,14;71,88;0;Argentina;Latin America;"University of Buenos Aires";"2012-2025";"Library and Information Sciences (Q4)";"Social Sciences"
185;19900195027;"International Journal of the Book";journal;"14479567, 14479516";"Common Ground Research Networks";No;No;0,126;Q4;0;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"Common Ground Research Networks";"2011-2019";"History (Q2); Literature and Literary Theory (Q2); Communication (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
186;21100205109;"Scire";journal;"11353716";"Facultad de Filosofia y Letras - Universidad de Zaragoza";Yes;No;0,126;Q4;7;12;68;284;6;68;0,09;23,67;37,50;0;Spain;Western Europe;"Facultad de Filosofia y Letras - Universidad de Zaragoza";"2011-2024";"Communication (Q4); Library and Information Sciences (Q4)";"Social Sciences"
187;4400151723;"Webology (discontinued)";journal;"1735188X";"Webology Center";Yes;No;0,126;Q4;23;11;39;417;34;39;0,79;37,91;52,00;0;Iran;Middle East;"Webology Center";"2006-2021";"Human-Computer Interaction (Q4); Information Systems and Management (Q4); Library and Information Sciences (Q4); Software (Q4)";"Computer Science; Decision Sciences; Social Sciences"
188;21100255068;"Masaryk University Journal of Law and Technology";journal;"18025951, 18025943";"Faculty of Law, Masaryk University";Yes;No;0,124;Q4;10;16;41;591;15;40;0,38;36,94;43,75;0;Czech Republic;Eastern Europe;"Faculty of Law, Masaryk University";"2013-2025";"Computer Science Applications (Q4); Law (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
189;145507;"Cybermetrics";journal;"11375019";"";Yes;No;0,123;Q4;16;0;1;0;0;1;0,00;0,00;0,00;0;Spain;Western Europe;"";"1997, 1999-2002, 2004-2013, 2015";"Library and Information Sciences (Q4)";"Social Sciences"
190;21100407264;"Library of the Written Word";book series;"18744842, 18744834";"Brill Academic Publishers";No;No;0,123;Q4;13;52;212;6043;18;12;0,08;116,21;66,67;0;Netherlands;Western Europe;"Brill Academic Publishers";"2007-2026";"Visual Arts and Performing Arts (Q2); History (Q3); Communication (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
191;17800156797;"VOEB-Mitteilungen";journal;"10222588, 27914011";"Vereinigung Osterreichischer Bibliothekarinnen und Bibliothekare";Yes;Yes;0,123;Q4;6;37;144;262;8;87;0,06;7,08;42,22;0;Austria;Western Europe;"Vereinigung Osterreichischer Bibliothekarinnen und Bibliothekare";"2009-2025";"Library and Information Sciences (Q4)";"Social Sciences"
192;5000154508;"Ciencia da Informacao";journal;"15188353, 01001965";"Brazilian Institute for Information in Science and Technology";Yes;Yes;0,121;Q4;18;26;80;735;1;71;0,01;28,27;53,45;0;Brazil;Latin America;"Brazilian Institute for Information in Science and Technology";"2006-2025";"Library and Information Sciences (Q4)";"Social Sciences"
193;21100226830;"BiD";journal;"15755886";"Universitat de Barcelona";Yes;Yes;0,120;Q4;9;20;73;451;14;72;0,20;22,55;50,00;0;Spain;Western Europe;"Universitat de Barcelona";"2012-2025";"Library and Information Sciences (Q4)";"Social Sciences"
194;144748;"Journal of Information and Computational Science";journal;"15487741";"Binary Information Press";No;No;0,119;Q4;28;0;1373;0;263;1373;0,19;0,00;0,00;0;United States;Northern America;"Binary Information Press";"2004-2015";"Computational Theory and Mathematics (Q4); Computer Graphics and Computer-Aided Design (Q4); Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
195;23018;"Logos (The Netherlands)";journal;"18784712, 09579656";"Brill Academic Publishers";No;No;0,118;Q4;9;20;75;325;9;60;0,11;16,25;63,33;1;Netherlands;Western Europe;"Brill Academic Publishers";"1994, 1996-2025";"Literature and Literary Theory (Q2); Media Technology (Q3); Communication (Q4); Computer Science Applications (Q4); Education (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Computer Science; Engineering; Social Sciences"
196;19400156821;"Papers of the Bibliographical Society of America";journal;"23776528, 0006128X";"Bibliographical Society of America";No;No;0,118;Q4;9;17;37;791;7;37;0,08;46,53;38,10;0;United States;Northern America;"Bibliographical Society of America";"1941, 1947, 1969-1972, 1975, 1979, 1989, 1993, 1995-1996, 2004-2005, 2008-2025";"Literature and Literary Theory (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
197;21100241782;"Ibersid";journal;"2174081X, 18880967";"Universidad de Zaragoza, Facultad de Filosofia y Letras";No;No;0,116;Q4;7;18;50;489;3;50;0,03;27,17;47,37;0;Spain;Western Europe;"Universidad de Zaragoza, Facultad de Filosofia y Letras";"2012-2025";"Communication (Q4); Computer Networks and Communications (Q4); Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
198;21100837856;"School Library Research";journal;"21651019";"American Library Association";No;No;0,116;Q4;19;5;28;256;14;28;0,24;51,20;88,24;0;United States;Northern America;"American Library Association";"2014-2025";"Media Technology (Q3); Library and Information Sciences (Q4)";"Engineering; Social Sciences"
199;12810;"Journal of Information Ethics";journal;"10619321";"McFarland and Company, Inc";No;No;0,114;Q4;13;17;61;460;5;50;0,08;27,06;26,32;0;United States;Northern America;"McFarland and Company, Inc";"1992, 1994, 1996-2019, 2021-2025";"Philosophy (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
200;4700152762;"Journal of Archival Organization";journal;"15332748, 15332756";"Routledge";No;No;0,113;Q4;15;12;32;142;7;25;0,27;11,83;76,92;0;United States;Northern America;"Routledge";"2002, 2004-2025";"Library and Information Sciences (Q4)";"Social Sciences"
201;16096;"Notes and Queries";journal;"00293970, 14716941";"Oxford University Press";No;No;0,112;Q4;11;206;557;2505;35;147;0,08;12,16;24,10;0;United Kingdom;Western Europe;"Oxford University Press";"1849-2025";"Literature and Literary Theory (Q2); Linguistics and Language (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
202;15689;"Bulletin of the John Rylands Library";journal;"20549326, 20549318";"Manchester University Press";No;No;0,111;Q4;8;15;58;577;9;54;0,07;38,47;53,85;0;United Kingdom;Western Europe;"Manchester University Press";"1946-1948, 1971-1972, 1990, 1999, 2002-2006, 2012, 2014-2025";"Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
203;14760;"Zeitschrift fur Bibliothekswesen und Bibliographie";journal;"18642950, 00442380";"Vittorio Klostermann";No;No;0,111;Q4;6;42;126;550;10;116;0,07;13,10;61,90;0;Germany;Western Europe;"Vittorio Klostermann";"1969, 1988-2025";"Library and Information Sciences (Q4)";"Social Sciences"
204;5800208091;"Information Design Journal";journal;"01425471, 1569979X";"John Benjamins Publishing Company";No;No;0,110;Q4;24;32;57;308;6;46;0,13;9,63;57,14;0;Netherlands;Western Europe;"John Benjamins Publishing Company";"1979-1984, 1986-1987, 1989-1991, 1993-1996, 1998, 2000-2011, 2013-2014, 2016-2019, 2021-2026";"Library and Information Sciences (Q4)";"Social Sciences"
205;21100808441;"Teorie Vedy / Theory of Science";journal;"12100250, 18046347";"Czech Academy of Sciences";Yes;Yes;0,109;-;7;9;61;282;9;59;0,17;31,33;12,50;0;Czech Republic;Eastern Europe;"Czech Academy of Sciences";"2010-2025";"History and Philosophy of Science (Q4)";"Arts and Humanities"
206;21100268077;"Analecta Hibernica";book series;"07916167";"The Irish Manuscripts Commission Ltd.";No;No;0,108;Q4;3;6;4;175;0;3;0,00;29,17;40,00;0;Ireland;Western Europe;"The Irish Manuscripts Commission Ltd.";"2011-2013, 2015, 2017-2020, 2022";"History (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
207;19470;"Information Resources Management Journal";journal;"15337979, 10401628";"IGI Publishing";No;No;0,108;Q4;49;16;54;853;23;54;0,37;53,31;31,71;0;United States;Northern America;"IGI Publishing";"1988-2026";"Business and International Management (Q4); Library and Information Sciences (Q4); Strategy and Management (Q4)";"Business, Management and Accounting; Social Sciences"
208;21100245913;"Bilgi Dunyasi";journal;"13023217, 2148354X";"University and Research Librarians Association (UNAK)";Yes;Yes;0,106;Q4;7;11;49;436;3;48;0,11;39,64;50,00;0;Turkey;Middle East;"University and Research Librarians Association (UNAK)";"2013-2025";"Library and Information Sciences (Q4)";"Social Sciences"
209;20762;"Book Collector";journal;"00067237";"Collector Ltd.";No;No;0,106;Q4;6;0;5;0;0;4;0,00;0,00;0,00;0;United Kingdom;Western Europe;"Collector Ltd.";"1972-1973, 1977-1979, 1994, 2002-2014";"Visual Arts and Performing Arts (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
210;21100241768;"Preservation, Digital Technology and Culture";journal;"21952965, 21952957";"De Gruyter Saur";No;No;0,106;Q4;15;28;47;419;3;32;0,05;14,96;65,38;1;Germany;Western Europe;"De Gruyter Saur";"2013-2026";"Conservation (Q3); Computer Science Applications (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
211;21100469410;"Proceedings of the 24th Conference on the Domestic Use of Energy, DUE 2016";conference and proceedings;"-";"";No;No;0,106;-;6;0;32;0;12;30;0,38;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Computer Vision and Pattern Recognition; Library and Information Sciences";"Computer Science; Social Sciences"
212;6500153237;"Fontes Artis Musicae";journal;"00156191";"Music Library Association";No;No;0,105;Q4;7;20;138;320;5;83;0,02;16,00;86,36;0;United States;Northern America;"Music Library Association";"2002-2025";"Music (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
213;21100805799;"Boletim do Arquivo da Universidade de Coimbra";journal;"21827974, 08725632";"Imprensa da Universidade de Coimbra";Yes;Yes;0,104;Q4;4;10;6;422;0;6;0,00;42,20;72,73;1;Portugal;Western Europe;"Imprensa da Universidade de Coimbra";"2016-2025";"Conservation (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
214;144630;"Progress in Informatics";journal;"13498614, 13498606";"National Institute of Informatics";No;No;0,104;Q4;13;0;7;0;0;6;0,00;0,00;0,00;0;Japan;Asiatic Region;"National Institute of Informatics";"2005-2014";"Computer Science (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
215;4700152752;"Slavic and East European Information Resources";journal;"15229041, 15228886";"Routledge";No;No;0,104;Q4;6;17;70;321;4;60;0,04;18,88;33,33;0;United States;Northern America;"Routledge";"2001-2026";"Linguistics and Language (Q3); Library and Information Sciences (Q4)";"Social Sciences"
216;17600155217;"Document Numerique";journal;"19631014, 12795127";"Lavoisier";No;No;0,103;Q4;8;0;47;0;10;40;0,18;0,00;0,00;0;France;Western Europe;"Lavoisier";"2001-2004, 2006-2016, 2018-2019";"Library and Information Sciences (Q4)";"Social Sciences"
217;14013;"Library Journal";journal;"03630277";"Reed Business Information (Cahners)";No;No;0,103;Q4;24;0;403;0;22;109;0,08;0,00;0,00;0;United States;Northern America;"Reed Business Information (Cahners)";"1945-1947, 1972, 1978-1994, 1997-2016";"Library and Information Sciences (Q4)";"Social Sciences"
218;23808;"Scriptorium";journal;"00369772";"Centre d'Etude des Manuscrits";No;No;0,103;Q4;11;16;32;624;8;32;0,32;39,00;41,18;0;Belgium;Western Europe;"Centre d'Etude des Manuscrits";"1972, 1975, 1977-1979, 1982, 1984-1985, 1987, 1997, 2002-2023";"Visual Arts and Performing Arts (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
219;21100398424;"2015 4th International Symposium on Emerging Trends and Technologies in Libraries and Information Services, ETTLIS 2015 - Proceedings";conference and proceedings;"-";"";No;No;0,103;-;7;0;61;0;16;58;0,26;0,00;0,00;0;United States;Northern America;"";"";"Computer Science Applications; Information Systems; Library and Information Sciences; Software";"Computer Science; Social Sciences"
220;21100805737;"IC Revista Cientifica de Informacion y Comunicacion";journal;"21731071, 16962508";"Departamento de Periodismo I de la Universidad de Sevilla.";Yes;Yes;0,102;Q4;5;9;10;346;0;10;0,00;38,44;36,36;0;Spain;Western Europe;"Departamento de Periodismo I de la Universidad de Sevilla.";"2016-2025";"Communication (Q4); Cultural Studies (Q4); Library and Information Sciences (Q4); Linguistics and Language (Q4)";"Social Sciences"
221;21100820204;"Manuscripta Orientalia";journal;"24153613, 12385018";"Thesa Publishers";No;No;0,102;Q4;4;16;12;304;4;12;0,33;19,00;46,67;0;Russian Federation;Eastern Europe;"Thesa Publishers";"2016-2025";"Literature and Literary Theory (Q3); Cultural Studies (Q4); Library and Information Sciences (Q4); Linguistics and Language (Q4)";"Arts and Humanities; Social Sciences"
222;20500195100;"Tuna";journal;"14064030";"National Archives of Estonia";No;No;0,102;Q4;5;55;10;652;0;9;0,00;11,85;28,13;0;Estonia;Eastern Europe;"National Archives of Estonia";"2011-2014, 2017-2025";"History (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
223;6000167588;"Archives";journal;"00039535";"British Records Association";No;No;0,101;Q4;4;10;20;221;0;19;0,00;22,10;20,00;0;United Kingdom;Western Europe;"British Records Association";"2011-2025";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
224;17600155225;"Documentaliste: Sciences de l'Information";journal;"00124508";"Association des Professionnels de l'Information et de la Documentation (ADBS)";No;No;0,101;Q4;6;0;278;0;13;226;0,05;0,00;0,00;0;France;Western Europe;"Association des Professionnels de l'Information et de la Documentation (ADBS)";"2001-2016";"Communication (Q4); Library and Information Sciences (Q4)";"Social Sciences"
225;4700152768;"EContent";trade journal;"15252531";"Online Inc.";No;No;0,101;Q4;10;26;197;0;5;197;0,03;0,00;57,14;0;United States;Northern America;"Online Inc.";"1999-2019";"Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
226;4700152796;"Journal of Interlibrary Loan, Document Delivery and Electronic Reserve";journal;"1072303X, 15403572";"Routledge";No;No;0,101;Q4;15;13;41;177;9;33;0,23;13,62;58,82;0;United States;Northern America;"Routledge";"1994, 1996-1997, 2000, 2002-2003, 2005-2021";"Library and Information Sciences (Q4)";"Social Sciences"
227;14096;"Transactions of the Cambridge Bibliographical Society";journal;"00686611";"Cambridge Bibliographical Society";No;No;0,101;Q4;6;6;23;294;2;22;0,14;49,00;50,00;0;United Kingdom;Western Europe;"Cambridge Bibliographical Society";"1971, 1979-1980, 1982, 1988, 2002-2011, 2013-2017, 2019-2021";"Literature and Literary Theory (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
228;21100782654;"Archiving 2016 - Final Program and Proceedings";conference and proceedings;"-";"";No;No;0,101;-;3;0;25;0;10;23;0,40;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Electrical and Electronic Engineering; Signal Processing";"Computer Science; Engineering"
229;5800224021;"Bulletin des Bibliotheques de France";journal;"00062006, 12928399";"Ecole Nationale Superieure des Sciences de l'Information et des Bibliotheques";Yes;No;0,100;Q4;3;48;130;173;5;93;0,02;3,60;71,43;0;France;Western Europe;"Ecole Nationale Superieure des Sciences de l'Information et des Bibliotheques";"2012-2025";"Library and Information Sciences (Q4)";"Social Sciences"
230;21100237620;"Gazette des Archives";journal;"00165522";"Association des archivistes francais (AAF)";No;No;0,100;Q4;4;66;254;661;2;226;0,01;10,02;64,77;6;France;Western Europe;"Association des archivistes francais (AAF)";"1976, 2012-2025";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
231;5100155102;"Prologue";journal;"00331031";"National Archives and Records Administration";No;No;0,100;Q4;4;34;62;128;3;45;0,02;3,76;27,27;0;United States;Northern America;"National Archives and Records Administration";"1977, 1980, 1982, 1987, 2000, 2006-2017";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
232;23739;"Quaerendo";journal;"00149527, 15700690";"Brill Academic Publishers";No;No;0,100;Q4;10;13;41;319;6;40;0,10;24,54;50,00;0;Netherlands;Western Europe;"Brill Academic Publishers";"1971-1979, 1981-1985, 1987-2025";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
233;23759;"Revue Francaise d'Histoire du Livre";book series;"00379212";"Librairie Droz SA";No;No;0,100;Q4;1;0;39;0;0;39;0,00;0,00;0,00;0;France;Western Europe;"Librairie Droz SA";"1979, 2014, 2016";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
234;5900152801;"Art Documentation";journal;"21619417, 07307187";"University of Chicago Press";No;No;;-;9;25;50;5;12;46;0,24;0,20;71,43;0;United States;Northern America;"University of Chicago Press";"2015-2025";"Archeology (arts and humanities); Library and Information Sciences; Visual Arts and Performing Arts";"Arts and Humanities; Social Sciences"
235;21100933954;"Big Data and Society";journal;"20539517";"SAGE Publications Ltd";Yes;No;;-;89;45;131;2405;845;90;3,99;53,44;31,03;23;United Kingdom;Western Europe;"SAGE Publications Ltd";"2014-2026";"Communication; Computer Science Applications; Information Systems; Information Systems and Management; Library and Information Sciences";"Computer Science; Decision Sciences; Social Sciences"
236;21100887535;"Collection and Curation";journal;"25149326";"Emerald Group Publishing Ltd.";Yes;No;;-;22;19;53;615;30;53;0,64;32,37;39,29;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2018-2026";"Library and Information Sciences; Museology";"Arts and Humanities; Social Sciences"
237;21101086775;"Data and Information Management";journal;"25439251";"Elsevier Ltd";Yes;No;;-;20;11;0;367;0;0;0,00;33,36;37,50;1;United Kingdom;Western Europe;"Elsevier Ltd";"2017-2026";"Computer Science (miscellaneous); Library and Information Sciences";"Computer Science; Social Sciences"
238;21100857955;"Data Technologies and Applications";journal;"25149288, 25149318";"Emerald Publishing";Yes;No;;-;40;25;73;1329;104;73;1,53;53,16;23,68;0;United Kingdom;Western Europe;"Emerald Publishing";"2018-2026";"Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
239;21100901947;"Digital Presentation and Preservation of Cultural and Scientific Heritage";conference and proceedings;"25350366, 13144006";"Bulgarian Academy of Sciences, Institute of Mathematics and Informatics";Yes;No;;-;9;265;1;2354;0;1;0,00;8,88;46,50;0;Bulgaria;Eastern Europe;"Bulgarian Academy of Sciences, Institute of Mathematics and Informatics";"2014, 2017-2025";"Computer Science Applications; Information Systems; Library and Information Sciences; Museology";"Arts and Humanities; Computer Science; Social Sciences"
240;21101228213;"Discover Computing";journal;"29482992";"Springer Science and Business Media B.V.";Yes;No;;-;67;26;66;1180;166;63;2,98;45,38;24,44;2;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"2024-2026";"Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
241;21101188408;"Frontiers in Research Metrics and Analytics";journal;"25040537";"Frontiers Media SA";Yes;No;;-;29;14;8;510;12;6;1,50;36,43;32,08;5;Switzerland;Western Europe;"Frontiers Media SA";"2016-2026";"Library and Information Sciences; Social Sciences (miscellaneous)";"Social Sciences"
242;21100908544;"Global Intellectual History";journal;"23801883, 23801891";"Taylor and Francis Ltd.";No;No;;-;10;19;14;975;4;12;0,29;51,32;11,11;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2016-2026";"Arts and Humanities (miscellaneous); Cultural Studies; History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
243;21100895684;"Global Knowledge, Memory and Communication";journal;"25149350, 25149342";"Emerald Group Publishing Ltd.";No;No;;-;46;45;104;2115;120;104;1,17;47,00;44,79;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2018-2026";"Library and Information Sciences";"Social Sciences"
244;21101048046;"Information and Culture";journal;"21663033, 21648034";"University of Texas Press";No;No;;-;17;19;63;1070;31;62;0,51;56,32;59,09;1;United States;Northern America;"University of Texas Press";"2012-2025";"Conservation; History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
245;21101101868;"Information, Medium, and Society";journal;"26911507, 26911515";"Common Ground Research Networks";No;No;;-;5;8;46;222;4;46;0,13;27,75;77,78;0;United States;Northern America;"Common Ground Research Networks";"2020, 2022-2025";"Communication; History; Library and Information Sciences; Literature and Literary Theory";"Arts and Humanities; Social Sciences"
246;21100945719;"International Journal of Media and Information Literacy";journal;"2500106X";"Cherkas Global University Press";Yes;No;;-;11;10;11;304;2;11;0,18;30,40;60,00;0;United States;Northern America;"Cherkas Global University Press";"2016-2025";"Communication; Education; Library and Information Sciences";"Social Sciences"
247;19900189254;"International Journal of Technology, Knowledge and Society";journal;"28350391, 18323669";"Common Ground Research Networks";No;No;;-;11;8;17;509;9;17;0,50;63,63;47,62;0;United States;Northern America;"Common Ground Research Networks";"2008-2014, 2016-2025";"Computer Science Applications; Education; Engineering (miscellaneous); Library and Information Sciences; Social Sciences (miscellaneous)";"Computer Science; Engineering; Social Sciences"
248;21100426626;"Islamic Manuscripts and Books";book series;"18779964";"Brill Academic Publishers";No;No;;-;6;27;29;1265;8;19;0,27;46,85;25,00;0;Netherlands;Western Europe;"Brill Academic Publishers";"2010-2012, 2014-2019, 2022, 2025";"Cultural Studies; Library and Information Sciences; Visual Arts and Performing Arts";"Arts and Humanities; Social Sciences"
249;21100815354;"JLIS.it";journal;"20381026, 20385366";"Universita di Firenze, Dipartimento di Storia, Archeologia, Geografia, Arte e Spettacolo";Yes;Yes;;-;11;38;0;714;0;0;0,00;18,79;64,41;2;Italy;Western Europe;"Universita di Firenze, Dipartimento di Storia, Archeologia, Geografia, Arte e Spettacolo";"2017-2026";"Computer Science Applications; Conservation; Library and Information Sciences";"Arts and Humanities; Computer Science; Social Sciences"
250;21100888812;"Journal of Data and Information Science";journal;"2096157X, 2543683X";"";Yes;Yes;;-;23;20;25;906;17;23;0,68;45,30;40,91;5;Poland;Eastern Europe;"";"2016-2026";"Information Systems and Management; Library and Information Sciences; Public Administration";"Decision Sciences; Social Sciences"
251;21100829944;"Journal of Education for Library and Information Science";journal;"07485786, 23282967";"University of Toronto Press";No;No;;-;16;22;0;446;0;0;0,00;20,27;74,19;0;Canada;Northern America;"University of Toronto Press";"2011, 2017-2026";"Education; Library and Information Sciences";"Social Sciences"
252;21100830763;"Journal of Information Science Theory and Practice";journal;"22879099, 22874577";"Korea Institute of Science and Technology Information";Yes;Yes;;-;13;20;0;751;0;0;0,00;37,55;47,06;0;South Korea;Asiatic Region;"Korea Institute of Science and Technology Information";"2017-2025";"Information Systems; Information Systems and Management; Library and Information Sciences";"Computer Science; Decision Sciences; Social Sciences"
253;21100877203;"Journal of Law, Information and Science";journal;"22003517";"University of Tasmania, Faculty of Law";No;No;;-;7;6;29;205;17;25;0,29;34,17;0,00;0;Australia;Pacific Region;"University of Tasmania, Faculty of Law";"2014-2017";"Law; Library and Information Sciences";"Social Sciences"
254;21100836108;"Knowledge Cultures";journal;"23756527, 23275731";"Addleton Academic Publishers";No;No;;-;19;48;165;1742;101;150;0,78;36,29;56,76;0;United States;Northern America;"Addleton Academic Publishers";"2013-2025";"Cultural Studies; Education; History; Law; Library and Information Sciences; Literature and Literary Theory; Philosophy; Sociology and Political Science";"Arts and Humanities; Social Sciences"
