Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2012);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
172;17600155225;"Documentaliste: Sciences de l'Information";journal;"00124508";"Association des Professionnels de l'Information et de la Documentation (ADBS)";No;No;0,136;Q4;6;19;275;318;18;190;0,07;16,74;34,29;1;France;Western Europe;"Association des Professionnels de l'Information et de la Documentation (ADBS)";"2001-2016";"Communication (Q4); Library and Information Sciences (Q4)";"Social Sciences"
173;5800207822;"Terminology";journal;"15699994, 09299971";"John Benjamins Publishing Company";No;No;0,136;Q4;31;12;32;480;38;32;1,15;40,00;45,00;0;Netherlands;Western Europe;"John Benjamins Publishing Company";"1994-1998, 2000-2026";"Linguistics and Language (Q3); Communication (Q4); Library and Information Sciences (Q4)";"Social Sciences"
174;21100211723;"International Institute of Administrative Sciences Monographs";book series;"18798446, 13824414";"IOS Press BV";No;No;0,133;Q4;3;0;26;0;2;23;0,00;0,00;0,00;0;Netherlands;Western Europe;"IOS Press BV";"2008-2010";"Library and Information Sciences (Q4); Public Administration (Q4)";"Social Sciences"
175;21100829242;"Library and Information Science";book series;"18760562";"Emerald Group Publishing Ltd.";No;No;0,128;Q4;12;0;13;0;5;12;0,38;0,00;0,00;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2011, 2013-2014";"Library and Information Sciences (Q4)";"Social Sciences"
176;23018;"Logos (The Netherlands)";journal;"18784712, 09579656";"Brill Academic Publishers";No;No;0,128;Q4;9;24;112;133;8;102;0,09;5,54;40,00;1;Netherlands;Western Europe;"Brill Academic Publishers";"1994, 1996-2025";"Literature and Literary Theory (Q2); Media Technology (Q2); Communication (Q4); Computer Science Applications (Q4); Education (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Computer Science; Engineering; Social Sciences"
177;5000154508;"Ciencia da Informacao";journal;"15188353, 01001965";"Brazilian Institute for Information in Science and Technology";Yes;Yes;0,126;Q4;18;24;96;479;17;95;0,06;19,96;54,55;0;Brazil;Latin America;"Brazilian Institute for Information in Science and Technology";"2006-2025";"Library and Information Sciences (Q4)";"Social Sciences"
178;21100496569;"15th Americas Conference on Information Systems 2009, AMCIS 2009";conference and proceedings;"-";"";No;No;0,126;-;11;0;145;0;36;142;0,00;0,00;0,00;0;United States;Northern America;"";"";"Computational Theory and Mathematics; Computer Science Applications; Software";"Computer Science"
179;6500153128;"Libraries and the Cultural Record";journal;"19329555, 19324855";"University of Texas Press";No;No;0,125;Q4;0;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"University of Texas Press";"2002-2011";"Conservation (Q2); History (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
180;21100220471;"14th Americas Conference on Information Systems, AMCIS 2008";conference and proceedings;"-";"";No;No;0,124;-;14;0;244;0;113;241;0,52;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
181;19600157012;"Microform and Imaging Review";book series;"09495770, 18658458";"Walter de Gruyter GmbH";No;No;0,123;Q4;3;0;36;0;5;33;0,11;0,00;0,00;0;Germany;Western Europe;"Walter de Gruyter GmbH";"1972-1995, 2009-2010";"Library and Information Sciences (Q4)";"Social Sciences"
182;14760;"Zeitschrift fur Bibliothekswesen und Bibliographie";journal;"18642950, 00442380";"Vittorio Klostermann";No;No;0,123;Q4;6;35;128;437;2;111;0,02;12,49;48,98;1;Germany;Western Europe;"Vittorio Klostermann";"1969, 1988-2025";"Library and Information Sciences (Q4)";"Social Sciences"
183;145292;"Development and Learning in Organizations";journal;"14777282";"Emerald Group Publishing Ltd.";No;No;0,122;Q4;26;130;407;156;30;402;0,06;1,20;36,25;4;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2003-2026";"Library and Information Sciences (Q4); Organizational Behavior and Human Resource Management (Q4)";"Business, Management and Accounting; Social Sciences"
184;4000152101;"Advances in Library Administration and Organization";book series;"07320671";"Emerald Group Publishing Ltd.";No;No;0,118;Q4;10;6;38;421;3;34;0,14;70,17;40,00;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2002, 2004-2012, 2014-2022, 2025-2026";"Library and Information Sciences (Q4); Public Administration (Q4)";"Social Sciences"
185;16096;"Notes and Queries";journal;"00293970, 14716941";"Oxford University Press";No;No;0,118;Q4;11;178;559;2332;64;414;0,11;13,10;29,73;0;United Kingdom;Western Europe;"Oxford University Press";"1849-2025";"Literature and Literary Theory (Q2); Linguistics and Language (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
186;21100220456;"15th Americas Conference on Information Systems 2009, AMCIS 2009";conference and proceedings;"-";"";No;No;0,114;-;19;0;459;0;173;454;0,46;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
187;21100220447;"17th Americas Conference on Information Systems 2011, AMCIS 2011";conference and proceedings;"-";"";No;No;0,114;-;9;0;104;0;27;103;0,26;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
188;17600155217;"Document Numerique";journal;"19631014, 12795127";"Lavoisier";No;No;0,112;Q4;8;18;71;590;9;63;0,13;32,78;46,34;0;France;Western Europe;"Lavoisier";"2001-2004, 2006-2016, 2018-2019";"Library and Information Sciences (Q4)";"Social Sciences"
189;23808;"Scriptorium";journal;"00369772";"Centre d'Etude des Manuscrits";No;No;0,111;Q4;11;15;51;828;10;51;0,16;55,20;35,29;0;Belgium;Western Europe;"Centre d'Etude des Manuscrits";"1972, 1975, 1977-1979, 1982, 1984-1985, 1987, 1997, 2002-2023";"Visual Arts and Performing Arts (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
190;4700152768;"EContent";trade journal;"15252531";"Online Inc.";No;No;0,110;Q4;10;48;218;0;13;218;0,08;0,00;68,42;0;United States;Northern America;"Online Inc.";"1999-2019";"Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
191;20762;"Book Collector";journal;"00067237";"Collector Ltd.";No;No;0,106;Q4;6;30;78;218;5;68;0,09;7,27;33,33;0;United Kingdom;Western Europe;"Collector Ltd.";"1972-1973, 1977-1979, 1994, 2002-2014";"Visual Arts and Performing Arts (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
192;21100268077;"Analecta Hibernica";book series;"07916167";"The Irish Manuscripts Commission Ltd.";No;No;0,105;Q4;3;4;4;149;2;4;0,50;37,25;33,33;0;Ireland;Western Europe;"The Irish Manuscripts Commission Ltd.";"2011-2013, 2015, 2017-2020, 2022";"History (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
193;5800208091;"Information Design Journal";journal;"01425471, 1569979X";"John Benjamins Publishing Company";No;No;0,105;Q4;24;0;85;0;15;67;0,18;0,00;0,00;0;Netherlands;Western Europe;"John Benjamins Publishing Company";"1979-1984, 1986-1987, 1989-1991, 1993-1996, 1998, 2000-2011, 2013-2014, 2016-2019, 2021-2026";"Library and Information Sciences (Q4)";"Social Sciences"
194;4700152752;"Slavic and East European Information Resources";journal;"15229041, 15228886";"Routledge";No;No;0,105;Q4;6;23;82;500;2;74;0,02;21,74;61,90;0;United States;Northern America;"Routledge";"2001-2026";"Linguistics and Language (Q3); Library and Information Sciences (Q4)";"Social Sciences"
195;21100427626;"East Asian Publishing and Society";journal;"22106278, 22106286";"Brill Academic Publishers";No;No;0,104;Q4;5;5;5;291;1;5;0,20;58,20;25,00;0;Netherlands;Western Europe;"Brill Academic Publishers";"2011-2025";"Media Technology (Q3); Communication (Q4); Library and Information Sciences (Q4)";"Engineering; Social Sciences"
196;6000167588;"Archives";journal;"00039535";"British Records Association";No;No;0,103;Q4;4;5;9;131;0;8;0,00;26,20;20,00;0;United Kingdom;Western Europe;"British Records Association";"2011-2025";"History (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
197;14096;"Transactions of the Cambridge Bibliographical Society";journal;"00686611";"Cambridge Bibliographical Society";No;No;0,102;Q4;6;0;11;0;0;11;0,00;0,00;0,00;0;United Kingdom;Western Europe;"Cambridge Bibliographical Society";"1971, 1979-1980, 1982, 1988, 2002-2011, 2013-2017, 2019-2021";"Literature and Literary Theory (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
198;21100220377;"Advances in Classification Research Online";conference and proceedings;"23249773";"";No;No;0,102;-;9;23;11;246;0;9;0,00;10,70;52,00;0;United States;Northern America;"";"";"Applied Mathematics; Computer Science Applications; Library and Information Sciences; Statistics, Probability and Uncertainty";"Computer Science; Decision Sciences; Mathematics; Social Sciences"
199;21100199774;"Evidence Based Library and Information Practice";journal;"1715720X";"University of Alberta";Yes;Yes;0,101;Q4;22;67;80;794;8;21;0,10;11,85;86,27;4;Canada;Northern America;"University of Alberta";"2011-2025";"Library and Information Sciences (Q4)";"Social Sciences"
200;6500153237;"Fontes Artis Musicae";journal;"00156191";"Music Library Association";No;No;0,101;Q4;7;18;64;222;4;59;0,09;12,33;52,94;0;United States;Northern America;"Music Library Association";"2002-2025";"Music (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
201;30001;"Harvard Library Bulletin";journal;"00178136";"Harvard University";No;No;0,101;Q4;8;33;36;87;2;34;0,00;2,64;50,00;0;United States;Northern America;"Harvard University";"1968, 1970, 1974-1976, 1979-1982, 1984, 1987-1988, 1992-1993, 1996-2012";"Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
202;13970;"Library and Information Science";journal;"03734447";"Mita Society for Library and Information Science";No;No;0,101;Q4;6;4;34;75;4;34;0,05;18,75;61,54;0;Japan;Asiatic Region;"Mita Society for Library and Information Science";"1980-2025";"Library and Information Sciences (Q4)";"Social Sciences"
203;21100228045;"Microform and Digitization Review";journal;"21900752";"Walter de Gruyter GmbH";No;No;0,101;Q4;4;26;19;195;1;18;0,05;7,50;37,14;1;Germany;Western Europe;"Walter de Gruyter GmbH";"2011-2013";"Library and Information Sciences (Q4)";"Social Sciences"
204;21100791249;"Pakistan Journal of Information Management and Libraries";journal;"24097462";"University of the Punjab";Yes;No;0,101;Q4;13;7;23;146;2;19;0,09;20,86;61,54;0;Pakistan;Asiatic Region;"University of the Punjab";"2014-2024";"Computer Science Applications (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
205;21100205109;"Scire";journal;"11353716";"Facultad de Filosofia y Letras - Universidad de Zaragoza";Yes;No;0,101;Q4;7;25;19;606;0;18;0,00;24,24;40,00;0;Spain;Western Europe;"Facultad de Filosofia y Letras - Universidad de Zaragoza";"2011-2024";"Communication (Q4); Library and Information Sciences (Q4)";"Social Sciences"
206;21100407264;"Library of the Written Word";book series;"18744842, 18744834";"Brill Academic Publishers";No;No;0,100;Q4;13;14;49;1294;1;47;0,02;92,43;41,67;0;Netherlands;Western Europe;"Brill Academic Publishers";"2007-2026";"Communication (Q4); History (Q4); Library and Information Sciences (Q4); Visual Arts and Performing Arts (Q4)";"Arts and Humanities; Social Sciences"
207;19400156821;"Papers of the Bibliographical Society of America";journal;"23776528, 0006128X";"Bibliographical Society of America";No;No;0,100;Q4;9;12;54;636;7;53;0,06;53,00;27,27;0;United States;Northern America;"Bibliographical Society of America";"1941, 1947, 1969-1972, 1975, 1979, 1989, 1993, 1995-1996, 2004-2005, 2008-2025";"Library and Information Sciences (Q4); Literature and Literary Theory (Q4)";"Arts and Humanities; Social Sciences"
208;5100155102;"Prologue";journal;"00331031";"National Archives and Records Administration";No;No;0,100;Q4;4;39;119;85;1;82;0,00;2,18;33,33;0;United States;Northern America;"National Archives and Records Administration";"1977, 1980, 1982, 1987, 2000, 2006-2017";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
209;23739;"Quaerendo";journal;"00149527, 15700690";"Brill Academic Publishers";No;No;0,100;Q4;10;23;60;650;1;57;0,02;28,26;19,05;0;Netherlands;Western Europe;"Brill Academic Publishers";"1971-1979, 1981-1985, 1987-2025";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
210;19700182724;"Revista General de Informacion y Documentacion";journal;"19882858, 11321873";"Universidad Complutense Madrid";Yes;Yes;0,100;Q4;10;15;60;458;2;59;0,00;30,53;60,87;0;Spain;Western Europe;"Universidad Complutense Madrid";"2009-2025";"Library and Information Sciences (Q4)";"Social Sciences"
211;19600166417;"Script and Print";journal;"18349013";"Australian and New Zealand Student Services Association";No;No;0,100;Q4;5;11;43;682;0;36;0,00;62,00;33,33;0;Australia;Pacific Region;"Australian and New Zealand Student Services Association";"2008-2022";"Literature and Literary Theory (Q3); Visual Arts and Performing Arts (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
212;19900191876;"Transinformacao";journal;"01033786";"Pontificia Universidade Catolica de Campinas";Yes;Yes;0,100;Q4;15;18;37;412;4;36;0,11;22,89;47,37;0;Brazil;Latin America;"Pontificia Universidade Catolica de Campinas";"2010-2025";"Communication (Q4); Information Systems (Q4); Library and Information Sciences (Q4); Museology (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
213;20500195100;"Tuna";journal;"14064030";"National Archives of Estonia";No;No;0,100;Q4;5;48;57;1510;1;55;0,02;31,46;37,84;0;Estonia;Eastern Europe;"National Archives of Estonia";"2011-2014, 2017-2025";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
214;21100226830;"BiD";journal;"15755886";"Universitat de Barcelona";Yes;Yes;;-;9;26;0;394;0;0;0,00;15,15;42,86;0;Spain;Western Europe;"Universitat de Barcelona";"2012-2025";"Library and Information Sciences";"Social Sciences"
215;5800224021;"Bulletin des Bibliotheques de France";journal;"00062006, 12928399";"Ecole Nationale Superieure des Sciences de l'Information et des Bibliotheques";Yes;No;;-;3;154;0;1355;0;0;0,00;8,80;56,07;0;France;Western Europe;"Ecole Nationale Superieure des Sciences de l'Information et des Bibliotheques";"2012-2025";"Library and Information Sciences";"Social Sciences"
216;15689;"Bulletin of the John Rylands Library";journal;"20549326, 20549318";"Manchester University Press";No;No;;-;8;32;0;1645;0;0;0,00;51,41;38,24;0;United Kingdom;Western Europe;"Manchester University Press";"1946-1948, 1971-1972, 1990, 1999, 2002-2006, 2012, 2014-2025";"Arts and Humanities (miscellaneous); Library and Information Sciences";"Arts and Humanities; Social Sciences"
217;21100887535;"Collection and Curation";journal;"25149326";"Emerald Group Publishing Ltd.";Yes;No;;-;22;26;96;300;55;92;0,40;11,54;54,29;1;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2018-2026";"Library and Information Sciences; Museology";"Arts and Humanities; Social Sciences"
218;21100857955;"Data Technologies and Applications";journal;"25149288, 25149318";"Emerald Publishing";Yes;No;;-;40;23;97;896;96;93;0,81;38,96;18,00;1;United Kingdom;Western Europe;"Emerald Publishing";"2018-2026";"Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
219;21100212132;"DESIDOC Journal of Library and Information Technology";journal;"09740643, 09764658";"Defence Scientific Information and Documentation Centre";No;No;;-;22;69;0;979;0;0;0,00;14,19;33,78;1;India;Asiatic Region;"Defence Scientific Information and Documentation Centre";"2012-2025";"Library and Information Sciences";"Social Sciences"
220;21101228213;"Discover Computing";journal;"29482992";"Springer Science and Business Media B.V.";Yes;No;;-;67;24;90;1058;243;89;2,98;44,08;14,93;0;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"2024-2026";"Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
221;21100258853;"F1000Research";journal;"20461402";"F1000 Research Ltd";Yes;No;;-;129;47;0;1266;0;0;0,00;26,94;31,11;5;United Kingdom;Western Europe;"F1000 Research Ltd";"2012-2026";"Biochemistry, Genetics and Molecular Biology (miscellaneous); Immunology and Microbiology (miscellaneous) ; Medicine (miscellaneous); Pharmacology, Toxicology and Pharmaceutics (miscellaneous)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
222;21100237620;"Gazette des Archives";journal;"00165522";"Association des archivistes francais (AAF)";No;No;;-;4;20;0;146;0;0;0,00;7,30;63,16;2;France;Western Europe;"Association des archivistes francais (AAF)";"1976, 2012-2025";"History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
223;21100895684;"Global Knowledge, Memory and Communication";journal;"25149350, 25149342";"Emerald Group Publishing Ltd.";No;No;;-;46;51;197;1567;124;194;0,63;30,73;53,85;7;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2018-2026";"Library and Information Sciences";"Social Sciences"
224;21100241782;"Ibersid";journal;"2174081X, 18880967";"Universidad de Zaragoza, Facultad de Filosofia y Letras";No;No;;-;7;19;0;461;0;0;0,00;24,26;53,33;0;Spain;Western Europe;"Universidad de Zaragoza, Facultad de Filosofia y Letras";"2012-2025";"Communication; Computer Networks and Communications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
225;21100224425;"Informacion, Cultura y Sociedad";journal;"15148327, 18511740";"University of Buenos Aires";Yes;Yes;;-;10;14;0;338;0;0;0,00;24,14;77,27;0;Argentina;Latin America;"University of Buenos Aires";"2012-2025";"Library and Information Sciences";"Social Sciences"
226;21101048046;"Information and Culture";journal;"21663033, 21648034";"University of Texas Press";No;No;;-;17;19;40;2004;9;36;0,06;105,47;31,58;0;United States;Northern America;"University of Texas Press";"2012-2025";"Conservation; History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
227;21101101868;"Information, Medium, and Society";journal;"26911507, 26911515";"Common Ground Research Networks";No;No;;-;5;53;58;1206;4;58;0,07;22,75;52,38;0;United States;Northern America;"Common Ground Research Networks";"2020, 2022-2025";"Communication; History; Library and Information Sciences; Literature and Literary Theory";"Arts and Humanities; Social Sciences"
228;21100788884;"International Journal of Multimedia Information Retrieval";journal;"21926611, 2192662X";"Springer London";No;No;;-;37;20;0;1072;0;0;0,00;53,60;17,78;0;United Kingdom;Western Europe;"Springer London";"2012-2026";"Information Systems; Library and Information Sciences; Media Technology";"Computer Science; Engineering; Social Sciences"
229;19900189254;"International Journal of Technology, Knowledge and Society";journal;"28350391, 18323669";"Common Ground Research Networks";No;No;;-;11;41;118;1271;11;118;0,09;31,00;42,11;0;United States;Northern America;"Common Ground Research Networks";"2008-2014, 2016-2025";"Computer Science Applications; Education; Engineering (miscellaneous); Library and Information Sciences; Social Sciences (miscellaneous)";"Computer Science; Engineering; Social Sciences"
230;21100426626;"Islamic Manuscripts and Books";book series;"18779964";"Brill Academic Publishers";No;No;;-;6;19;2;57;1;2;0,50;3,00;0,00;0;Netherlands;Western Europe;"Brill Academic Publishers";"2010-2012, 2014-2019, 2022, 2025";"Cultural Studies; Library and Information Sciences; Visual Arts and Performing Arts";"Arts and Humanities; Social Sciences"
231;21100888590;"Revista Interamericana de Bibliotecologia";journal;"25389866, 01200976";"Escuela Interamericana de Bibliotecologia";Yes;Yes;;-;12;24;56;525;18;56;0,41;21,88;58,33;0;Colombia;Latin America;"Escuela Interamericana de Bibliotecologia";"2000-2026";"Library and Information Sciences";"Social Sciences"
232;21100837856;"School Library Research";journal;"21651019";"American Library Association";No;No;;-;19;14;24;538;13;24;0,50;38,43;79,17;0;United States;Northern America;"American Library Association";"2014-2025";"Library and Information Sciences; Media Technology";"Engineering; Social Sciences"
233;21100808441;"Teorie Vedy / Theory of Science";journal;"12100250, 18046347";"Czech Academy of Sciences";Yes;Yes;;-;7;25;47;753;6;44;0,13;30,12;0,00;0;Czech Republic;Eastern Europe;"Czech Academy of Sciences";"2010-2025";"History and Philosophy of Science";"Arts and Humanities"
