Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2020);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
248;21100427626;"East Asian Publishing and Society";journal;"22106278, 22106286";"Brill Academic Publishers";No;No;0,101;Q4;5;4;16;268;2;16;0,09;67,00;60,00;0;Netherlands;Western Europe;"Brill Academic Publishers";"2011-2025";"Communication (Q4); Library and Information Sciences (Q4); Media Technology (Q4)";"Engineering; Social Sciences"
249;21100914959;"Indexer";journal;"17560632, 00194131";"Liverpool University Press";No;No;0,101;Q4;6;35;39;283;7;34;0,18;8,09;62,96;0;United Kingdom;Western Europe;"Liverpool University Press";"2019-2025";"Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
250;21100820204;"Manuscripta Orientalia";journal;"24153613, 12385018";"Thesa Publishers";No;No;0,101;Q4;4;22;45;404;9;45;0,28;18,36;55,56;0;Russian Federation;Eastern Europe;"Thesa Publishers";"2016-2025";"Cultural Studies (Q4); Library and Information Sciences (Q4); Linguistics and Language (Q4); Literature and Literary Theory (Q4)";"Arts and Humanities; Social Sciences"
251;19400156821;"Papers of the Bibliographical Society of America";journal;"23776528, 0006128X";"Bibliographical Society of America";No;No;0,101;Q4;9;12;42;50;2;37;0,04;4,17;50,00;0;United States;Northern America;"Bibliographical Society of America";"1941, 1947, 1969-1972, 1975, 1979, 1989, 1993, 1995-1996, 2004-2005, 2008-2025";"Library and Information Sciences (Q4); Literature and Literary Theory (Q4)";"Arts and Humanities; Social Sciences"
252;5100155102;"Prologue";journal;"00331031";"National Archives and Records Administration";No;No;0,101;Q4;4;0;34;0;0;26;0,00;0,00;0,00;0;United States;Northern America;"National Archives and Records Administration";"1977, 1980, 1982, 1987, 2000, 2006-2017";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
253;21100867474;"Przeglad Archiwalny Instytutu Pamieci Narodowej";journal;"18991254";"Instytut Pamieci Narodowej w Polsce";No;No;0,101;Q4;2;21;41;621;1;41;0,03;29,57;33,33;0;Poland;Eastern Europe;"Instytut Pamieci Narodowej w Polsce";"2016-2024";"Conservation (Q4); History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
254;19600166417;"Script and Print";journal;"18349013";"Australian and New Zealand Student Services Association";No;No;0,101;Q4;5;9;37;30;0;21;0,00;3,33;33,33;0;Australia;Pacific Region;"Australian and New Zealand Student Services Association";"2008-2022";"Literature and Literary Theory (Q3); Visual Arts and Performing Arts (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
255;23808;"Scriptorium";journal;"00369772";"Centre d'Etude des Manuscrits";No;No;0,101;Q4;11;15;40;391;7;39;0,13;26,07;37,50;0;Belgium;Western Europe;"Centre d'Etude des Manuscrits";"1972, 1975, 1977-1979, 1982, 1984-1985, 1987, 1997, 2002-2023";"Library and Information Sciences (Q4); Visual Arts and Performing Arts (Q4)";"Arts and Humanities; Social Sciences"
256;21100808441;"Teorie Vedy / Theory of Science";journal;"12100250, 18046347";"Czech Academy of Sciences";Yes;Yes;0,101;-;7;17;31;578;2;27;0,09;34,00;33,33;0;Czech Republic;Eastern Europe;"Czech Academy of Sciences";"2010-2025";"History and Philosophy of Science (Q4)";"Arts and Humanities"
257;21100237620;"Gazette des Archives";journal;"00165522";"Association des archivistes francais (AAF)";No;No;0,100;Q4;4;72;200;874;6;187;0,04;12,14;53,01;0;France;Western Europe;"Association des archivistes francais (AAF)";"1976, 2012-2025";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
258;21100901898;"Revista Digital de Biblioteconomia e Ciencia da Informacao";journal;"1678765X";"Universidade Estadual de Campinas UNICAMP";Yes;Yes;0,100;Q4;7;33;88;1130;5;87;0,06;34,24;59,09;0;Brazil;Latin America;"Universidade Estadual de Campinas UNICAMP";"2018-2026";"Education (Q4); Information Systems (Q4); Library and Information Sciences (Q4); Public Administration (Q4)";"Computer Science; Social Sciences"
259;21100900060;"Tekst, Kniga, Knigoizdaniye";journal;"23062061, 23113774";"Tomsk State University - Faculty of Philology";Yes;No;0,100;Q4;3;29;51;571;3;51;0,06;19,69;73,53;0;Russian Federation;Eastern Europe;"Tomsk State University - Faculty of Philology";"2018-2025";"Communication (Q4); Information Systems (Q4); Library and Information Sciences (Q4); Media Technology (Q4); Visual Arts and Performing Arts (Q4)";"Arts and Humanities; Computer Science; Engineering; Social Sciences"
260;20500195100;"Tuna";journal;"14064030";"National Archives of Estonia";No;No;0,100;Q4;5;46;157;1676;11;78;0,08;36,43;25,00;0;Estonia;Eastern Europe;"National Archives of Estonia";"2011-2014, 2017-2025";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
261;21101196739;"Acervo";journal;"22378723, 0102700X";"Arquivo Nacional";Yes;Yes;;-;2;40;32;945;1;25;0,03;23,63;60,47;0;Brazil;Latin America;"Arquivo Nacional";"2019-2025";"History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
262;21100255395;"Anales de Documentacion (discontinued)";journal;"15752437, 16977904";"";Yes;Yes;;-;9;6;31;167;14;31;0,48;27,83;45,00;2;Spain;Western Europe;"";"2013-2020";"Library and Information Sciences";"Social Sciences"
263;21101114008;"Anuario Electronico de Estudios en Comunicacion Social Disertaciones";journal;"18569536";"Universidad del Rosario";Yes;Yes;;-;5;21;23;657;4;20;0,17;31,29;38,46;1;Colombia;Latin America;"Universidad del Rosario";"2019-2026";"Communication; Library and Information Sciences";"Social Sciences"
264;21101250406;"Arhivski Vjesnik";journal;"05709008, 18483143";"";No;No;;-;3;9;0;278;0;0;0,00;30,89;40,00;0;Croatia;Eastern Europe;"";"2020-2025";"History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
265;21101133572;"Atlanti+";journal;"26704560, 26704579";"International Institute for Archival Science Trieste - Maribor";No;No;;-;3;12;13;231;0;12;0,00;19,25;28,57;0;Italy;Western Europe;"International Institute for Archival Science Trieste - Maribor";"2019-2025";"History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
266;21101120357;"AtoZ";journal;"2237826X";"Programa de Pos-Graduacao em Gestao da Informacao, Universidade Federal do Parana";Yes;Yes;;-;5;39;22;945;1;20;0,05;24,23;62,64;1;Brazil;Latin America;"Programa de Pos-Graduacao em Gestao da Informacao, Universidade Federal do Parana";"2019-2025";"Information Systems; Library and Information Sciences; Strategy and Management";"Business, Management and Accounting; Computer Science; Social Sciences"
267;21101158608;"Bibliotecas";journal;"14093049, 16593286";"Universidad Nacional";Yes;Yes;;-;3;4;5;85;0;5;0,00;21,25;33,33;0;Costa Rica;Latin America;"Universidad Nacional";"2019-2025";"Library and Information Sciences";"Social Sciences"
268;21101120354;"Bibliotekarz Podlaski";journal;"25448900, 16407806";"Ksiaznica Podlaska";No;No;;-;2;68;91;1230;1;85;0,01;18,09;65,15;0;Poland;Eastern Europe;"Ksiaznica Podlaska";"2019-2025";"Cultural Studies; History; Library and Information Sciences; Literature and Literary Theory";"Arts and Humanities; Social Sciences"
269;21101040634;"Comparative Oriental Manuscript Studies Bulletin";journal;"24100951";"Universitat Hamburg";Yes;Yes;;-;5;8;8;360;2;8;0,25;45,00;47,06;0;Germany;Western Europe;"Universitat Hamburg";"2019-2024";"Conservation; Library and Information Sciences; Linguistics and Language; Literature and Literary Theory";"Arts and Humanities; Social Sciences"
270;21101038721;"Data Analysis and Knowledge Discovery";journal;"20963467";"Chinese Academy of Sciences";No;No;;-;17;137;156;4543;76;156;0,49;33,16;32,20;0;China;Asiatic Region;"Chinese Academy of Sciences";"2019-2025";"Artificial Intelligence; Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
271;21101086775;"Data and Information Management";journal;"25439251";"Elsevier Ltd";Yes;No;;-;20;22;40;844;46;40;1,14;38,36;38,46;1;United Kingdom;Western Europe;"Elsevier Ltd";"2017-2026";"Computer Science (miscellaneous); Library and Information Sciences";"Computer Science; Social Sciences"
272;21101061989;"Data Intelligence";journal;"2641435X, 20967004";"Science Press";Yes;Yes;;-;31;39;22;1076;78;21;3,55;27,59;31,76;18;China;Asiatic Region;"Science Press";"2019-2025";"Artificial Intelligence; Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
273;21100901947;"Digital Presentation and Preservation of Cultural and Scientific Heritage";conference and proceedings;"25350366, 13144006";"Bulgarian Academy of Sciences, Institute of Mathematics and Informatics";Yes;No;;-;9;27;338;343;40;324;0,30;12,70;34,78;0;Bulgaria;Eastern Europe;"Bulgarian Academy of Sciences, Institute of Mathematics and Informatics";"2014, 2017-2025";"Computer Science Applications; Information Systems; Library and Information Sciences; Museology";"Arts and Humanities; Computer Science; Social Sciences"
274;21101228213;"Discover Computing";journal;"29482992";"Springer Science and Business Media B.V.";Yes;No;;-;67;23;70;1043;202;65;2,86;45,35;27,42;1;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"2024-2026";"Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
275;21101185486;"Documentation, Information and Knowledge";journal;"10032797";"";No;No;;-;11;78;75;1767;9;74;0,12;22,65;0,00;0;China;Asiatic Region;"";"2019-2025";"Communication; Library and Information Sciences; Social Sciences (miscellaneous)";"Social Sciences"
276;21101039156;"Encontros Bibli";journal;"15182924";"Universidade Federal de Santa Catarina";Yes;Yes;;-;10;64;36;1728;7;33;0,19;27,00;52,63;1;Brazil;Latin America;"Universidade Federal de Santa Catarina";"2019-2025";"Information Systems; Library and Information Sciences; Management Information Systems";"Business, Management and Accounting; Computer Science; Social Sciences"
277;21101184587;"Folia Toruniensia";journal;"16413792, 26574837";"Provincial Public Library - The Copernicus Library in Torun";Yes;Yes;;-;3;10;13;364;0;13;0,00;36,40;81,82;0;Poland;Eastern Europe;"Provincial Public Library - The Copernicus Library in Torun";"2019-2025";"Library and Information Sciences; Linguistics and Language";"Social Sciences"
278;21101188408;"Frontiers in Research Metrics and Analytics";journal;"25040537";"Frontiers Media SA";Yes;No;;-;29;31;40;1417;92;38;2,42;45,71;34,62;5;Switzerland;Western Europe;"Frontiers Media SA";"2016-2026";"Library and Information Sciences; Social Sciences (miscellaneous)";"Social Sciences"
279;21101180700;"Indian Journal of Information Sources and Services";journal;"22316094";"The Research Publication";No;No;;-;21;17;85;292;7;85;0,08;17,18;24,00;0;India;Asiatic Region;"The Research Publication";"2019-2026";"Library and Information Sciences";"Social Sciences"
280;21101048046;"Information and Culture";journal;"21663033, 21648034";"University of Texas Press";No;No;;-;17;15;50;1025;13;49;0,19;68,33;78,57;0;United States;Northern America;"University of Texas Press";"2012-2025";"Conservation; History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
281;21101076095;"Information and Media";journal;"27836207";"Vilnius University Press";Yes;Yes;;-;6;29;61;1021;6;59;0,10;35,21;57,14;0;Lithuania;Eastern Europe;"Vilnius University Press";"2021-2025";"Information Systems and Management; Management of Technology and Innovation; Media Technology; Physics and Astronomy (miscellaneous); Political Science and International Relations; Sociology and Political Science";"Business, Management and Accounting; Decision Sciences; Engineering; Physics and Astronomy; Social Sciences"
282;21101101868;"Information, Medium, and Society";journal;"26911507, 26911515";"Common Ground Research Networks";No;No;;-;5;8;18;372;3;18;0,30;46,50;42,86;0;United States;Northern America;"Common Ground Research Networks";"2020, 2022-2025";"Communication; History; Library and Information Sciences; Literature and Literary Theory";"Arts and Humanities; Social Sciences"
283;21101248979;"Information studies: Theory and Application";journal;"10007490";"";No;No;;-;12;275;0;4051;0;0;0,00;14,73;0,00;0;China;Asiatic Region;"";"2020-2025";"Library and Information Sciences";"Social Sciences"
284;21101039230;"International Journal of Information, Diversity and Inclusion";journal;"25743430";"University of Hawaii at Manoa";Yes;Yes;;-;11;19;27;731;29;24;1,07;38,47;67,50;2;United States;Northern America;"University of Hawaii at Manoa";"2019-2025";"Library and Information Sciences; Social Sciences (miscellaneous)";"Social Sciences"
285;21101112619;"International Journal of Legal Information";journal;"07311265, 23314117";"Cambridge University Press";No;No;;-;4;12;13;517;6;9;0,46;43,08;60,00;0;United Kingdom;Western Europe;"Cambridge University Press";"1995, 1999, 2008, 2010-2012, 2014-2025";"Law; Library and Information Sciences";"Social Sciences"
286;19900189254;"International Journal of Technology, Knowledge and Society";journal;"28350391, 18323669";"Common Ground Research Networks";No;No;;-;11;26;27;1373;6;27;0,32;52,81;62,00;0;United States;Northern America;"Common Ground Research Networks";"2008-2014, 2016-2025";"Computer Science Applications; Education; Engineering (miscellaneous); Library and Information Sciences; Social Sciences (miscellaneous)";"Computer Science; Engineering; Social Sciences"
287;21101186199;"Journal of Learning Spaces";journal;"21586195";"University of North Carolina at Greensboro";No;No;;-;10;13;12;430;7;12;0,58;33,08;66,67;0;United States;Northern America;"University of North Carolina at Greensboro";"2019-2023";"Education; Library and Information Sciences; Public Administration";"Social Sciences"
288;21101133331;"Journal of Librarianship and Scholarly Communication";journal;"21623309";"Iowa State University Digital Press";Yes;Yes;;-;10;24;17;835;10;16;0,59;34,79;76,60;2;United States;Northern America;"Iowa State University Digital Press";"2015, 2018-2025";"Communication; Library and Information Sciences";"Social Sciences"
289;21101061455;"Journal of Library and Information Science in Agriculture";journal;"10021248";"Agricultural Information Institute, Chinese Academy of Agricultural Sciences";Yes;No;;-;9;100;104;2064;9;104;0,09;20,64;44,90;0;China;Asiatic Region;"Agricultural Information Institute, Chinese Academy of Agricultural Sciences";"2019-2025";"Agricultural and Biological Sciences (miscellaneous); Library and Information Sciences";"Agricultural and Biological Sciences; Social Sciences"
290;21101081523;"Journal of Library Science in China";journal;"10018867";"Editorial Office of Journal of Library Science in China";No;No;;-;13;51;54;1970;31;54;0,57;38,63;47,00;0;China;Asiatic Region;"Editorial Office of Journal of Library Science in China";"2019-2025";"Library and Information Sciences";"Social Sciences"
291;21101197263;"Journal of Modern Information";journal;"10080821";"";No;No;;-;10;218;237;6396;41;237;0,17;29,34;49,89;0;China;Asiatic Region;"";"2019-2026";"Library and Information Sciences";"Social Sciences"
292;21101087367;"Journal of Payavard Salamat";journal;"17358132, 20082665";"Tehran University of Medical Sciences";Yes;Yes;;-;7;48;48;1506;7;48;0,15;31,38;37,93;0;Iran;Middle East;"Tehran University of Medical Sciences";"2019-2025";"Health Informatics; Health Professions (miscellaneous); Library and Information Sciences; Medicine (miscellaneous); Public Health, Environmental and Occupational Health";"Health Professions; Medicine; Social Sciences"
293;21101070239;"Knihy a Dejiny";journal;"12108510, 25712322";"Library of the Czech Academy of Sciences (LCAS)";No;No;;-;2;7;10;314;1;5;0,10;44,86;80,00;0;Czech Republic;Eastern Europe;"Library of the Czech Academy of Sciences (LCAS)";"2019-2025";"Arts and Humanities (miscellaneous); History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
294;21101115666;"Latvijas Nacionalas Bibliotekas Zinatniskie Raksti";journal;"26615134, 16915941";"National Library of Latvia";No;No;;-;1;29;0;1282;0;0;0,00;44,21;58,33;0;Latvia;Eastern Europe;"National Library of Latvia";"2020-2024";"History; Library and Information Sciences; Literature and Literary Theory";"Arts and Humanities; Social Sciences"
295;21101048513;"Manuscript and Book Heritage of Ukraine";journal;"22224203";"Vernadsky National Library of Ukraine";Yes;Yes;;-;5;41;0;191;0;0;0,00;4,66;70,21;0;Ukraine;Eastern Europe;"Vernadsky National Library of Ukraine";"2020-2026";"History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
296;21101047909;"Moderna Arhivistika";journal;"25910884";"Maribor Provincial Archives";No;No;;-;3;22;58;283;3;58;0,05;12,86;53,85;0;Slovenia;Eastern Europe;"Maribor Provincial Archives";"2018-2025";"Library and Information Sciences; Public Administration";"Social Sciences"
297;21101049621;"Open Information Science";journal;"24511781";"Walter de Gruyter GmbH";Yes;Yes;;-;16;16;40;853;32;40;0,71;53,31;82,76;1;Germany;Western Europe;"Walter de Gruyter GmbH";"2017-2026";"Library and Information Sciences";"Social Sciences"
298;21101208908;"Open Praxis";journal;"2304070X, 13699997";"International Council for Open and Distance Education";Yes;Yes;;-;21;40;0;1389;0;0;0,00;34,73;51,69;3;Norway;Western Europe;"International Council for Open and Distance Education";"2020-2025";"Education; Library and Information Sciences";"Social Sciences"
299;21101079120;"Polish Libraries";journal;"23531835, 23009217";"National Library of Poland";No;No;;-;2;6;5;561;0;5;0,00;93,50;33,33;0;Poland;Eastern Europe;"National Library of Poland";"2019-2021, 2023-2025";"Arts and Humanities (miscellaneous); History; Library and Information Sciences; Museology";"Arts and Humanities; Social Sciences"
300;21101030341;"Proceedings from the Document Academy";journal;"2473215X";"University of Akron";Yes;Yes;;-;5;16;13;350;3;13;0,23;21,88;38,10;0;United States;Northern America;"University of Akron";"2019-2025";"Conservation; Library and Information Sciences";"Arts and Humanities; Social Sciences"
301;21101256260;"Publishing and Printing";journal;"10071938";"";No;No;;-;2;4;0;41;0;0;0,00;10,25;0,00;0;China;Asiatic Region;"";"2020-2025";"Communication; Library and Information Sciences; Linguistics and Language";"Social Sciences"
302;21101062805;"Quantitative Science Studies";journal;"26413337";"MIT Press";Yes;No;;-;38;91;0;4256;0;0;0,00;46,77;25,65;30;United States;Northern America;"MIT Press";"2020-2025";"Analysis; Cultural Studies; Library and Information Sciences; Numerical Analysis";"Mathematics; Social Sciences"
303;21101192303;"Record and Library Journal";journal;"24425168";"Airlangga University Faculty of Vocational Studies";Yes;Yes;;-;4;21;20;448;1;20;0,05;21,33;41,67;0;Indonesia;Asiatic Region;"Airlangga University Faculty of Vocational Studies";"2019-2025";"Human Factors and Ergonomics; Library and Information Sciences; Management Information Systems; Management of Technology and Innovation";"Business, Management and Accounting; Social Sciences"
304;21101030206;"Revista de Cancioneros Impresos y Manuscritos";journal;"22547444";"Universidad de Alicante";Yes;Yes;;-;3;7;12;273;5;11;0,60;39,00;42,86;0;Spain;Western Europe;"Universidad de Alicante";"2017, 2019-2026";"Library and Information Sciences; Linguistics and Language; Literature and Literary Theory";"Arts and Humanities; Social Sciences"
305;21101209993;"Revista Ibero-Americana de Ciencia da Informacao";journal;"19835213";"Universidade de Brasilia";Yes;Yes;;-;4;60;0;1415;0;0;0,00;23,58;62,73;0;Brazil;Latin America;"Universidade de Brasilia";"2020-2025";"Library and Information Sciences";"Social Sciences"
306;21101051215;"Scholarly Assessment Reports";journal;"26895870";"Levy Library Press";Yes;No;;-;11;17;1;748;0;0;0,00;44,00;47,83;3;United States;Northern America;"Levy Library Press";"2019-2021";"Communication; Library and Information Sciences";"Social Sciences"
307;21101092537;"Transactions of the International Society for Music Information Retrieval";journal;"25143298";"Ubiquity Press";Yes;No;;-;20;18;8;1306;17;8;2,13;72,56;21,15;0;United Kingdom;Western Europe;"Ubiquity Press";"2019-2025";"Library and Information Sciences; Linguistics and Language; Museology; Music";"Arts and Humanities; Social Sciences"
308;21101060465;"Umanistica Digitale";journal;"25328816";"University of Bologna Department of Classical and Italian Philology, Alma Mater Studiorum";Yes;Yes;;-;7;26;72;548;10;68;0,16;21,08;54,17;1;Italy;Western Europe;"University of Bologna Department of Classical and Italian Philology, Alma Mater Studiorum";"2017-2026";"Arts and Humanities (miscellaneous); Computer Science Applications; Computer Science (miscellaneous); Library and Information Sciences";"Arts and Humanities; Computer Science; Social Sciences"
309;21101076301;"University Library at a New Stage of Social Communications Development. Conference Proceedings";conference and proceedings;"27070476";"Dnipro National University of Railway Transport named after Academician V. Lazaryan";Yes;No;;-;7;17;20;213;5;18;0,25;12,53;77,78;0;Ukraine;Eastern Europe;"Dnipro National University of Railway Transport named after Academician V. Lazaryan";"2019-2024";"Library and Information Sciences";"Social Sciences"
310;21101241162;"Vjesnik Dalmatinskih Arhiva";journal;"27570932, 28068459";"State Archives in Sibenik";Yes;Yes;;-;2;12;0;229;0;0;0,00;19,08;38,46;0;Croatia;Eastern Europe;"State Archives in Sibenik";"2020-2025";"Arts and Humanities (miscellaneous); History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
311;21101046690;"Z Badan nad Ksiazka i Ksiegozbiorami Historycznymi";journal;"25448730, 18970788";"University of Warsaw";Yes;Yes;;-;3;21;18;690;1;17;0,06;32,86;76,47;0;Poland;Eastern Europe;"University of Warsaw";"2019-2025";"Arts and Humanities (miscellaneous); Communication; History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
