Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2019);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
249;21100237620;"Gazette des Archives";journal;"00165522";"Association des archivistes francais (AAF)";No;No;0,100;Q4;4;80;179;929;6;163;0,05;11,61;62,63;0;France;Western Europe;"Association des archivistes francais (AAF)";"1976, 2012-2025";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
250;21100820204;"Manuscripta Orientalia";journal;"24153613, 12385018";"Thesa Publishers";No;No;0,100;Q4;4;14;43;297;3;43;0,06;21,21;37,50;1;Russian Federation;Eastern Europe;"Thesa Publishers";"2016-2025";"Cultural Studies (Q4); Library and Information Sciences (Q4); Linguistics and Language (Q4); Literature and Literary Theory (Q4)";"Arts and Humanities; Social Sciences"
251;19400156821;"Papers of the Bibliographical Society of America";journal;"23776528, 0006128X";"Bibliographical Society of America";No;No;0,100;Q4;9;13;47;0;8;47;0,14;0,00;22,22;0;United States;Northern America;"Bibliographical Society of America";"1941, 1947, 1969-1972, 1975, 1979, 1989, 1993, 1995-1996, 2004-2005, 2008-2025";"Library and Information Sciences (Q4); Literature and Literary Theory (Q4)";"Arts and Humanities; Social Sciences"
252;5100155102;"Prologue";journal;"00331031";"National Archives and Records Administration";No;No;0,100;Q4;4;0;66;0;1;45;0,00;0,00;0,00;0;United States;Northern America;"National Archives and Records Administration";"1977, 1980, 1982, 1987, 2000, 2006-2017";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
253;21101196739;"Acervo";journal;"22378723, 0102700X";"Arquivo Nacional";Yes;Yes;;-;2;32;0;754;0;0;0,00;23,56;64,29;0;Brazil;Latin America;"Arquivo Nacional";"2019-2025";"History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
254;21100945165;"Acta Informatica Pragensia";journal;"18054951";"";Yes;Yes;;-;12;6;0;203;0;0;0,00;33,83;41,67;1;Czech Republic;Eastern Europe;"";"2019-2025";"Computer Science Applications; Information Systems; Library and Information Sciences; Management Information Systems";"Business, Management and Accounting; Computer Science; Social Sciences"
255;21101114008;"Anuario Electronico de Estudios en Comunicacion Social Disertaciones";journal;"18569536";"Universidad del Rosario";Yes;Yes;;-;5;23;0;596;0;0;0,00;25,91;73,17;1;Colombia;Latin America;"Universidad del Rosario";"2019-2026";"Communication; Library and Information Sciences";"Social Sciences"
256;21101133572;"Atlanti+";journal;"26704560, 26704579";"International Institute for Archival Science Trieste - Maribor";No;No;;-;3;13;0;238;0;0;0,00;18,31;38,46;0;Italy;Western Europe;"International Institute for Archival Science Trieste - Maribor";"2019-2025";"History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
257;21101120357;"AtoZ";journal;"2237826X";"Programa de Pos-Graduacao em Gestao da Informacao, Universidade Federal do Parana";Yes;Yes;;-;5;22;0;451;0;0;0,00;20,50;52,17;0;Brazil;Latin America;"Programa de Pos-Graduacao em Gestao da Informacao, Universidade Federal do Parana";"2019-2025";"Information Systems; Library and Information Sciences; Strategy and Management";"Business, Management and Accounting; Computer Science; Social Sciences"
258;21101158608;"Bibliotecas";journal;"14093049, 16593286";"Universidad Nacional";Yes;Yes;;-;3;5;0;102;0;0;0,00;20,40;50,00;0;Costa Rica;Latin America;"Universidad Nacional";"2019-2025";"Library and Information Sciences";"Social Sciences"
259;21100942831;"Bibliotecas, Anales de Investigacion";journal;"16838947, 0006176X";"Biblioteca Nacional de Cuba Jose Marti";Yes;Yes;;-;9;28;0;844;0;0;0,00;30,14;59,26;0;Cuba;Latin America;"Biblioteca Nacional de Cuba Jose Marti";"2019-2025";"Library and Information Sciences";"Social Sciences"
260;21101120354;"Bibliotekarz Podlaski";journal;"25448900, 16407806";"Ksiaznica Podlaska";No;No;;-;2;91;0;1735;0;0;0,00;19,07;60,27;0;Poland;Eastern Europe;"Ksiaznica Podlaska";"2019-2025";"Cultural Studies; History; Library and Information Sciences; Literature and Literary Theory";"Arts and Humanities; Social Sciences"
261;21100936586;"Book History";journal;"10987371, 15291499";"Johns Hopkins University Press";No;No;;-;6;12;0;0;0;0;0,00;0,00;55,56;0;United States;Northern America;"Johns Hopkins University Press";"2019-2025";"Conservation; History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
262;21100944123;"Comma";journal;"20493355, 16801865";"Liverpool University Press";No;No;;-;3;13;0;213;0;0;0,00;16,38;64,29;0;United Kingdom;Western Europe;"Liverpool University Press";"2019-2023";"Conservation; Library and Information Sciences";"Arts and Humanities; Social Sciences"
263;21101040634;"Comparative Oriental Manuscript Studies Bulletin";journal;"24100951";"Universitat Hamburg";Yes;Yes;;-;5;8;0;273;0;0;0,00;34,13;55,56;0;Germany;Western Europe;"Universitat Hamburg";"2019-2024";"Conservation; Library and Information Sciences; Linguistics and Language; Literature and Literary Theory";"Arts and Humanities; Social Sciences"
264;21101038721;"Data Analysis and Knowledge Discovery";journal;"20963467";"Chinese Academy of Sciences";No;No;;-;17;156;0;4446;0;0;0,00;28,50;37,91;0;China;Asiatic Region;"Chinese Academy of Sciences";"2019-2025";"Artificial Intelligence; Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
265;21101086775;"Data and Information Management";journal;"25439251";"Elsevier Ltd";Yes;No;;-;20;14;26;609;15;26;0,58;43,50;32,14;1;United Kingdom;Western Europe;"Elsevier Ltd";"2017-2026";"Computer Science (miscellaneous); Library and Information Sciences";"Computer Science; Social Sciences"
266;21101061989;"Data Intelligence";journal;"2641435X, 20967004";"Science Press";Yes;Yes;;-;31;22;0;622;0;0;0,00;28,27;34,15;5;China;Asiatic Region;"Science Press";"2019-2025";"Artificial Intelligence; Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
267;21100901947;"Digital Presentation and Preservation of Cultural and Scientific Heritage";conference and proceedings;"25350366, 13144006";"Bulgarian Academy of Sciences, Institute of Mathematics and Informatics";Yes;No;;-;9;47;291;489;47;279;0,16;10,40;38,58;0;Bulgaria;Eastern Europe;"Bulgarian Academy of Sciences, Institute of Mathematics and Informatics";"2014, 2017-2025";"Computer Science Applications; Information Systems; Library and Information Sciences; Museology";"Arts and Humanities; Computer Science; Social Sciences"
268;21101228213;"Discover Computing";journal;"29482992";"Springer Science and Business Media B.V.";Yes;No;;-;67;24;68;1126;186;63;2,59;46,92;21,62;1;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"2024-2026";"Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
269;21101185486;"Documentation, Information and Knowledge";journal;"10032797";"";No;No;;-;11;75;0;1617;0;0;0,00;21,56;0,00;0;China;Asiatic Region;"";"2019-2025";"Communication; Library and Information Sciences; Social Sciences (miscellaneous)";"Social Sciences"
270;21101039156;"Encontros Bibli";journal;"15182924";"Universidade Federal de Santa Catarina";Yes;Yes;;-;10;36;0;969;0;0;0,00;26,92;60,87;1;Brazil;Latin America;"Universidade Federal de Santa Catarina";"2019-2025";"Information Systems; Library and Information Sciences; Management Information Systems";"Business, Management and Accounting; Computer Science; Social Sciences"
271;21101184587;"Folia Toruniensia";journal;"16413792, 26574837";"Provincial Public Library - The Copernicus Library in Torun";Yes;Yes;;-;3;13;0;297;0;0;0,00;22,85;56,25;0;Poland;Eastern Europe;"Provincial Public Library - The Copernicus Library in Torun";"2019-2025";"Library and Information Sciences; Linguistics and Language";"Social Sciences"
272;21101188408;"Frontiers in Research Metrics and Analytics";journal;"25040537";"Frontiers Media SA";Yes;No;;-;29;5;43;97;88;40;1,89;19,40;21,43;1;Switzerland;Western Europe;"Frontiers Media SA";"2016-2026";"Library and Information Sciences; Social Sciences (miscellaneous)";"Social Sciences"
273;21100942399;"IAFOR Journal of Literature and Librarianship";journal;"21870608";"The International Academic Forum (IAFOR)";Yes;Yes;;-;4;8;0;266;0;0;0,00;33,25;66,67;0;Japan;Asiatic Region;"The International Academic Forum (IAFOR)";"2019-2025";"Library and Information Sciences; Literature and Literary Theory";"Arts and Humanities; Social Sciences"
274;21100945772;"In Monte Artium";journal;"20313098, 25070312";"OpenEditions Journals";No;No;;-;2;5;0;79;0;0;0,00;15,80;20,00;0;France;Western Europe;"OpenEditions Journals";"2019-2021, 2023, 2025";"Arts and Humanities (miscellaneous); History; Library and Information Sciences; Literature and Literary Theory; Music";"Arts and Humanities; Social Sciences"
275;21100914959;"Indexer";journal;"17560632, 00194131";"Liverpool University Press";No;No;;-;6;39;0;226;0;0;0,00;5,79;67,86;1;United Kingdom;Western Europe;"Liverpool University Press";"2019-2025";"Arts and Humanities (miscellaneous); Library and Information Sciences";"Arts and Humanities; Social Sciences"
276;21101180700;"Indian Journal of Information Sources and Services";journal;"22316094";"The Research Publication";No;No;;-;21;85;0;859;0;0;0,00;10,11;33,33;0;India;Asiatic Region;"The Research Publication";"2019-2026";"Library and Information Sciences";"Social Sciences"
277;21101048046;"Information and Culture";journal;"21663033, 21648034";"University of Texas Press";No;No;;-;17;19;53;1183;14;52;0,16;62,26;33,33;0;United States;Northern America;"University of Texas Press";"2012-2025";"Conservation; History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
278;21101076095;"Information and Media";journal;"27836207";"Vilnius University Press";Yes;Yes;;-;6;18;43;962;8;41;0,19;53,44;65,00;0;Lithuania;Eastern Europe;"Vilnius University Press";"2021-2025";"Information Systems and Management; Management of Technology and Innovation; Media Technology; Physics and Astronomy (miscellaneous); Political Science and International Relations; Sociology and Political Science";"Business, Management and Accounting; Decision Sciences; Engineering; Physics and Astronomy; Social Sciences"
279;21101101868;"Information, Medium, and Society";journal;"26911507, 26911515";"Common Ground Research Networks";No;No;;-;5;4;30;142;3;30;0,21;35,50;40,00;0;United States;Northern America;"Common Ground Research Networks";"2020, 2022-2025";"Communication; History; Library and Information Sciences; Literature and Literary Theory";"Arts and Humanities; Social Sciences"
280;21100970313;"Information Sciences Letters (discontinued)";journal;"2090956X, 20909551";"Natural Sciences Publishing";No;No;;-;28;14;0;405;0;0;0,00;28,93;14,81;0;United States;Northern America;"Natural Sciences Publishing";"2019-2023";"Applied Mathematics; Computer Science Applications; Library and Information Sciences";"Computer Science; Mathematics; Social Sciences"
281;21101039230;"International Journal of Information, Diversity and Inclusion";journal;"25743430";"University of Hawaii at Manoa";Yes;Yes;;-;11;27;0;1101;0;0;0,00;40,78;80,00;0;United States;Northern America;"University of Hawaii at Manoa";"2019-2025";"Library and Information Sciences; Social Sciences (miscellaneous)";"Social Sciences"
282;21101112619;"International Journal of Legal Information";journal;"07311265, 23314117";"Cambridge University Press";No;No;;-;4;13;0;655;0;0;0,00;50,38;50,00;1;United Kingdom;Western Europe;"Cambridge University Press";"1995, 1999, 2008, 2010-2012, 2014-2025";"Law; Library and Information Sciences";"Social Sciences"
283;21100925733;"International Journal of Public Administration in the Digital Age";journal;"23344539, 23344520";"IGI Global Publishing";No;No;;-;10;16;0;826;0;0;0,00;51,63;33,33;0;United States;Northern America;"IGI Global Publishing";"2019-2021, 2023-2025";"Computer Science Applications; Library and Information Sciences; Public Administration";"Computer Science; Social Sciences"
284;19900189254;"International Journal of Technology, Knowledge and Society";journal;"28350391, 18323669";"Common Ground Research Networks";No;No;;-;11;8;21;324;4;21;0,21;40,50;38,46;0;United States;Northern America;"Common Ground Research Networks";"2008-2014, 2016-2025";"Computer Science Applications; Education; Engineering (miscellaneous); Library and Information Sciences; Social Sciences (miscellaneous)";"Computer Science; Engineering; Social Sciences"
285;21101186199;"Journal of Learning Spaces";journal;"21586195";"University of North Carolina at Greensboro";No;No;;-;10;12;0;344;0;0;0,00;28,67;57,14;0;United States;Northern America;"University of North Carolina at Greensboro";"2019-2023";"Education; Library and Information Sciences; Public Administration";"Social Sciences"
286;21101133331;"Journal of Librarianship and Scholarly Communication";journal;"21623309";"Iowa State University Digital Press";Yes;Yes;;-;10;17;0;603;0;0;0,00;35,47;66,67;5;United States;Northern America;"Iowa State University Digital Press";"2015, 2018-2025";"Communication; Library and Information Sciences";"Social Sciences"
287;21101061455;"Journal of Library and Information Science in Agriculture";journal;"10021248";"Agricultural Information Institute, Chinese Academy of Agricultural Sciences";Yes;No;;-;9;104;0;2536;0;0;0,00;24,38;50,49;0;China;Asiatic Region;"Agricultural Information Institute, Chinese Academy of Agricultural Sciences";"2019-2025";"Agricultural and Biological Sciences (miscellaneous); Library and Information Sciences";"Agricultural and Biological Sciences; Social Sciences"
288;21100916534;"Journal of Library and Information Studies";journal;"16067509, 23099119";"National Taiwan University, Department of Library and Information Science";Yes;Yes;;-;4;11;0;548;0;0;0,00;49,82;23,53;0;Taiwan;Asiatic Region;"National Taiwan University, Department of Library and Information Science";"2019-2025";"Library and Information Sciences";"Social Sciences"
289;21101081523;"Journal of Library Science in China";journal;"10018867";"Editorial Office of Journal of Library Science in China";No;No;;-;13;54;0;1903;0;0;0,00;35,24;42,86;0;China;Asiatic Region;"Editorial Office of Journal of Library Science in China";"2019-2025";"Library and Information Sciences";"Social Sciences"
290;21101197263;"Journal of Modern Information";journal;"10080821";"";No;No;;-;10;237;0;5172;0;0;0,00;21,82;43,00;0;China;Asiatic Region;"";"2019-2026";"Library and Information Sciences";"Social Sciences"
291;21101087367;"Journal of Payavard Salamat";journal;"17358132, 20082665";"Tehran University of Medical Sciences";Yes;Yes;;-;7;48;0;1353;0;0;0,00;28,19;50,99;0;Iran;Middle East;"Tehran University of Medical Sciences";"2019-2025";"Health Informatics; Health Professions (miscellaneous); Library and Information Sciences; Medicine (miscellaneous); Public Health, Environmental and Occupational Health";"Health Professions; Medicine; Social Sciences"
292;21100983214;"Journal of Scientometric Research";journal;"23200057, 23216654";"Phcog.Net";No;No;;-;14;36;0;894;0;0;0,00;24,83;32,88;0;India;Asiatic Region;"Phcog.Net";"2019-2025";"Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
293;21101070239;"Knihy a Dejiny";journal;"12108510, 25712322";"Library of the Czech Academy of Sciences (LCAS)";No;No;;-;2;10;0;558;0;0;0,00;55,80;0,00;0;Czech Republic;Eastern Europe;"Library of the Czech Academy of Sciences (LCAS)";"2019-2025";"Arts and Humanities (miscellaneous); History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
294;21101047909;"Moderna Arhivistika";journal;"25910884";"Maribor Provincial Archives";No;No;;-;3;22;36;265;4;36;0,11;12,05;58,82;0;Slovenia;Eastern Europe;"Maribor Provincial Archives";"2018-2025";"Library and Information Sciences; Public Administration";"Social Sciences"
295;21101049621;"Open Information Science";journal;"24511781";"Walter de Gruyter GmbH";Yes;Yes;;-;16;19;21;1183;23;21;1,10;62,26;51,72;5;Germany;Western Europe;"Walter de Gruyter GmbH";"2017-2026";"Library and Information Sciences";"Social Sciences"
296;21101079120;"Polish Libraries";journal;"23531835, 23009217";"National Library of Poland";No;No;;-;2;5;0;508;0;0;0,00;101,60;80,00;0;Poland;Eastern Europe;"National Library of Poland";"2019-2021, 2023-2025";"Arts and Humanities (miscellaneous); History; Library and Information Sciences; Museology";"Arts and Humanities; Social Sciences"
297;21101030341;"Proceedings from the Document Academy";journal;"2473215X";"University of Akron";Yes;Yes;;-;5;13;0;194;0;0;0,00;14,92;25,00;0;United States;Northern America;"University of Akron";"2019-2025";"Conservation; Library and Information Sciences";"Arts and Humanities; Social Sciences"
298;21101192303;"Record and Library Journal";journal;"24425168";"Airlangga University Faculty of Vocational Studies";Yes;Yes;;-;4;20;0;422;0;0;0,00;21,10;51,61;0;Indonesia;Asiatic Region;"Airlangga University Faculty of Vocational Studies";"2019-2025";"Human Factors and Ergonomics; Library and Information Sciences; Management Information Systems; Management of Technology and Innovation";"Business, Management and Accounting; Social Sciences"
299;21101030206;"Revista de Cancioneros Impresos y Manuscritos";journal;"22547444";"Universidad de Alicante";Yes;Yes;;-;3;5;7;268;1;6;0,14;53,60;80,00;0;Spain;Western Europe;"Universidad de Alicante";"2017, 2019-2026";"Library and Information Sciences; Linguistics and Language; Literature and Literary Theory";"Arts and Humanities; Social Sciences"
300;21101092537;"Transactions of the International Society for Music Information Retrieval";journal;"25143298";"Ubiquity Press";Yes;No;;-;20;8;0;311;0;0;0,00;38,88;24,14;1;United Kingdom;Western Europe;"Ubiquity Press";"2019-2025";"Library and Information Sciences; Linguistics and Language; Museology; Music";"Arts and Humanities; Social Sciences"
301;21101060465;"Umanistica Digitale";journal;"25328816";"University of Bologna Department of Classical and Italian Philology, Alma Mater Studiorum";Yes;Yes;;-;7;37;35;814;6;32;0,17;22,00;53,03;1;Italy;Western Europe;"University of Bologna Department of Classical and Italian Philology, Alma Mater Studiorum";"2017-2026";"Arts and Humanities (miscellaneous); Computer Science Applications; Computer Science (miscellaneous); Library and Information Sciences";"Arts and Humanities; Computer Science; Social Sciences"
302;21101076301;"University Library at a New Stage of Social Communications Development. Conference Proceedings";conference and proceedings;"27070476";"Dnipro National University of Railway Transport named after Academician V. Lazaryan";Yes;No;;-;7;20;0;204;0;0;0,00;10,20;66,67;0;Ukraine;Eastern Europe;"Dnipro National University of Railway Transport named after Academician V. Lazaryan";"2019-2024";"Library and Information Sciences";"Social Sciences"
303;21101046690;"Z Badan nad Ksiazka i Ksiegozbiorami Historycznymi";journal;"25448730, 18970788";"University of Warsaw";Yes;Yes;;-;3;18;0;588;0;0;0,00;32,67;60,00;0;Poland;Eastern Europe;"University of Warsaw";"2019-2025";"Arts and Humanities (miscellaneous); Communication; History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
