Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2008);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
173;21100375879;"GL-Conference Series: Conference Proceedings";conference and proceedings;"13862316";"TextRelease";No;No;0,112;-;5;24;18;243;2;15;0,11;10,13;52,38;0;Netherlands;Western Europe;"TextRelease";"2007-2009, 2011-2020, 2022-2024";"Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
174;5000154508;"Ciencia da Informacao";journal;"15188353, 01001965";"Brazilian Institute for Information in Science and Technology";Yes;Yes;0,111;Q4;18;20;51;633;3;50;0,06;31,65;47,62;3;Brazil;Latin America;"Brazilian Institute for Information in Science and Technology";"2006-2025";"Library and Information Sciences (Q4)";"Social Sciences"
175;4700152746;"Music Reference Services Quarterly";journal;"10588167, 15409503";"Routledge";No;No;0,111;Q4;11;32;21;607;2;21;0,06;18,97;48,39;0;United States;Northern America;"Routledge";"1992-1998, 2001-2002, 2004-2026";"Music (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
176;19400156821;"Papers of the Bibliographical Society of America";journal;"23776528, 0006128X";"Bibliographical Society of America";No;No;0,111;Q4;9;1;2;0;0;2;0,00;0,00;0,00;0;United States;Northern America;"Bibliographical Society of America";"1941, 1947, 1969-1972, 1975, 1979, 1989, 1993, 1995-1996, 2004-2005, 2008-2025";"Literature and Literary Theory (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
177;21100496103;"Association for Information Systems - 13th Americas Conference on Information Systems, AMCIS 2007: Reaching New Heights";conference and proceedings;"-";"";No;No;0,110;-;9;0;157;0;32;155;0,20;0,00;0,00;0;United States;Northern America;"";"";"Safety Research; Safety, Risk, Reliability and Quality";"Engineering; Social Sciences"
178;4700152745;"Library and Archival Security";journal;"01960075, 15409511";"Routledge";No;No;0,108;Q4;0;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"Routledge";"1978-1991, 1993-2001, 2003-2013";"Law (Q4); Library and Information Sciences (Q4); Safety Research (Q4)";"Social Sciences"
179;27984;"Fukushima Journal of Medical Sciences";journal;"00162590, 21854610";"Fukushima Society of Medical Science";No;No;0,108;-;23;8;40;69;5;40;0,07;8,63;17,46;0;Japan;Asiatic Region;"Fukushima Society of Medical Science";"1964-2026";"Medicine (miscellaneous) (Q4)";"Medicine"
180;17600155217;"Document Numerique";journal;"19631014, 12795127";"Lavoisier";No;No;0,105;Q4;8;8;42;235;4;37;0,10;29,38;11,11;0;France;Western Europe;"Lavoisier";"2001-2004, 2006-2016, 2018-2019";"Library and Information Sciences (Q4)";"Social Sciences"
181;21100496607;"Association for Information Systems - 13th Americas Conference on Information Systems, AMCIS 2007: Reaching New Heights";conference and proceedings;"-";"";No;No;0,105;-;8;0;141;0;31;139;0,22;0,00;0,00;0;United States;Northern America;"";"";"Pollution; Waste Management and Disposal; Water Science and Technology";"Environmental Science"
182;21100496384;"Association for Information Systems - 12th Americas Conference On Information Systems, AMCIS 2006";conference and proceedings;"-";"";No;No;0,104;-;8;0;161;0;24;159;0,15;0,00;0,00;0;United States;Northern America;"";"";"Computer Graphics and Computer-Aided Design; Computer Science Applications; Modeling and Simulation; Software";"Computer Science; Mathematics"
183;28648;"Studies in Bibliography";journal;"00817600";"University Press of Virginia";No;No;0,102;Q4;13;0;11;0;0;11;0,00;0,00;0,00;0;United States;Northern America;"University Press of Virginia";"1988, 1996-2003, 2005";"Literature and Literary Theory (Q2); Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
184;14096;"Transactions of the Cambridge Bibliographical Society";journal;"00686611";"Cambridge Bibliographical Society";No;No;0,102;Q4;6;4;16;136;0;13;0,00;34,00;25,00;0;United Kingdom;Western Europe;"Cambridge Bibliographical Society";"1971, 1979-1980, 1982, 1988, 2002-2011, 2013-2017, 2019-2021";"Literature and Literary Theory (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
185;21100220377;"Advances in Classification Research Online";conference and proceedings;"23249773";"";No;No;0,102;-;9;5;34;55;11;32;0,32;11,00;66,67;0;United States;Northern America;"";"";"Applied Mathematics; Computer Science Applications; Library and Information Sciences; Statistics, Probability and Uncertainty";"Computer Science; Decision Sciences; Mathematics; Social Sciences"
186;17300154726;"Proceedings of the 5th IASTED International Conference on Law and Technology, LawTech 2007";conference and proceedings;"-";"";No;No;0,102;-;1;0;12;0;0;11;0,00;0,00;0,00;0;United States;Northern America;"";"";"Artificial Intelligence; Library and Information Sciences; Software";"Computer Science; Social Sciences"
187;21100408243;"Proceedings of the 6th International Conference on Perspectives in Business Information Research, BIR 2007";conference and proceedings;"-";"";No;No;0,102;-;2;0;15;0;0;13;0,00;0,00;0,00;0;Finland;Western Europe;"";"";"Building and Construction; Civil and Structural Engineering";"Engineering"
188;15689;"Bulletin of the John Rylands Library";journal;"20549326, 20549318";"Manchester University Press";No;No;0,101;Q4;8;0;36;0;0;36;0,00;0,00;0,00;0;United Kingdom;Western Europe;"Manchester University Press";"1946-1948, 1971-1972, 1990, 1999, 2002-2006, 2012, 2014-2025";"Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
189;17600155225;"Documentaliste: Sciences de l'Information";journal;"00124508";"Association des Professionnels de l'Information et de la Documentation (ADBS)";No;No;0,101;Q4;6;41;111;144;4;106;0,03;3,51;53,77;0;France;Western Europe;"Association des Professionnels de l'Information et de la Documentation (ADBS)";"2001-2016";"Communication (Q4); Library and Information Sciences (Q4)";"Social Sciences"
190;30001;"Harvard Library Bulletin";journal;"00178136";"Harvard University";No;No;0,101;Q4;8;7;38;65;3;34;0,06;9,29;0,00;0;United States;Northern America;"Harvard University";"1968, 1970, 1974-1976, 1979-1982, 1984, 1987-1988, 1992-1993, 1996-2012";"Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
191;13964;"Library";journal;"17448581, 00242160";"Oxford University Press";No;No;0,101;Q4;19;10;47;860;7;39;0,12;86,00;25,00;0;United Kingdom;Western Europe;"Oxford University Press";"1889-1899, 1901-2025";"Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
192;13970;"Library and Information Science";journal;"03734447";"Mita Society for Library and Information Science";No;No;0,101;Q4;6;8;19;486;2;19;0,00;60,75;53,33;0;Japan;Asiatic Region;"Mita Society for Library and Information Science";"1980-2025";"Library and Information Sciences (Q4)";"Social Sciences"
193;5100155102;"Prologue";journal;"00331031";"National Archives and Records Administration";No;No;0,101;Q4;4;35;68;86;1;57;0,01;2,46;48,15;0;United States;Northern America;"National Archives and Records Administration";"1977, 1980, 1982, 1987, 2000, 2006-2017";"History (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
194;23739;"Quaerendo";journal;"00149527, 15700690";"Brill Academic Publishers";No;No;0,101;Q4;10;19;24;844;3;22;0,11;44,42;26,32;0;Netherlands;Western Europe;"Brill Academic Publishers";"1971-1979, 1981-1985, 1987-2025";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
195;23808;"Scriptorium";journal;"00369772";"Centre d'Etude des Manuscrits";No;No;0,101;Q4;11;18;44;825;3;35;0,06;45,83;28,57;1;Belgium;Western Europe;"Centre d'Etude des Manuscrits";"1972, 1975, 1977-1979, 1982, 1984-1985, 1987, 1997, 2002-2023";"Visual Arts and Performing Arts (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
196;14261;"Yale University Library Gazette";journal;"00440175";"";No;No;0,101;Q4;4;0;27;0;0;24;0,00;0,00;0,00;0;United States;Northern America;"";"1969, 1985, 2001-2007";"Library and Information Sciences (Q4)";"Social Sciences"
197;145387;"Information Technology Newsletter";journal;"10577939";"IGI Global";No;No;0,101;-;1;0;27;0;0;26;0,00;0,00;0,00;0;United States;Northern America;"IGI Global";"2005-2006";"Computer Science (miscellaneous) (Q4)";"Computer Science"
198;8000153124;"Proceedings - 24th British National Conference on Databases, BNCOD 2007";conference and proceedings;"-";"";No;No;0,101;-;3;0;22;0;0;18;0,00;0,00;0,00;0;United States;Northern America;"";"";"Computer Science (miscellaneous); Library and Information Sciences";"Computer Science; Social Sciences"
199;12083;"Proceedings of the American Antiquarian Society";conference and proceedings;"0044751X";"";No;No;0,101;-;7;0;26;0;3;25;0,13;0,00;0,00;0;United States;Northern America;"";"";"Cultural Studies; History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
200;4000150311;"Information Professional";journal;"1743694X";"Institution of Electrical Engineers (IEE)";No;No;0,100;Q4;3;0;165;0;0;110;0,00;0,00;0,00;0;United Kingdom;Western Europe;"Institution of Electrical Engineers (IEE)";"2006-2007";"Information Systems (Q4); Information Systems and Management (Q4); Library and Information Sciences (Q4)";"Computer Science; Decision Sciences; Social Sciences"
201;4700152422;"Journal of Map and Geography Libraries";journal;"15420353, 15420361";"Routledge";No;No;0,100;Q4;17;0;54;0;0;49;0,00;0,00;0,00;0;United States;Northern America;"Routledge";"2004-2026";"Library and Information Sciences (Q4)";"Social Sciences"
202;13413;"Legal Reference Services Quarterly";journal;"0270319X, 1540949X";"Taylor and Francis Ltd.";No;No;0,100;Q4;10;40;46;1982;2;42;0,03;49,55;73,68;0;United States;Northern America;"Taylor and Francis Ltd.";"1981-2026";"Law (Q4); Library and Information Sciences (Q4)";"Social Sciences"
203;21100312401;"Revista Cubana de Informacion en Ciencias de la Salud";journal;"23072113";"Centro Nacional de Informacion de Ciencias Medicas";Yes;Yes;0,100;Q4;17;113;337;3202;11;260;0,02;28,34;49,15;0;Cuba;Latin America;"Centro Nacional de Informacion de Ciencias Medicas";"2013-2026";"Health Information Management (Q4); Health Policy (Q4); Library and Information Sciences (Q4)";"Health Professions; Medicine; Social Sciences"
204;25407;"Elektronnaya Obrabotka Materialov";journal;"00135739";"";No;No;0,100;-;7;0;95;0;8;95;0,00;0,00;0,00;0;Moldova;Eastern Europe;"";"1974-1977, 1979-1980, 1982-1985, 1988, 1991-1994, 2000-2005";"Electrical and Electronic Engineering (Q4)";"Engineering"
205;19700182410;"African Journal of Library Archives and Information Science";journal;"07954778";"Archlib and Information Services Ltd";No;No;;-;16;13;0;325;0;0;0,00;25,00;18,18;0;Nigeria;Africa;"Archlib and Information Services Ltd";"2008-2012, 2014-2025";"Library and Information Sciences";"Social Sciences"
206;21100887535;"Collection and Curation";journal;"25149326";"Emerald Group Publishing Ltd.";Yes;No;;-;22;29;72;550;32;64;0,42;18,97;76,32;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2018-2026";"Library and Information Sciences; Museology";"Arts and Humanities; Social Sciences"
207;21100857955;"Data Technologies and Applications";journal;"25149288, 25149318";"Emerald Publishing";Yes;No;;-;40;27;115;545;62;115;0,60;20,19;52,50;2;United Kingdom;Western Europe;"Emerald Publishing";"2018-2026";"Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
208;21101228213;"Discover Computing";journal;"29482992";"Springer Science and Business Media B.V.";Yes;No;;-;67;23;87;769;185;86;1,85;33,43;11,11;1;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"2024-2026";"Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
209;21100895684;"Global Knowledge, Memory and Communication";journal;"25149350, 25149342";"Emerald Group Publishing Ltd.";No;No;;-;46;73;200;1159;94;199;0,40;15,88;32,35;5;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2018-2026";"Library and Information Sciences";"Social Sciences"
210;21101048046;"Information and Culture";journal;"21663033, 21648034";"University of Texas Press";No;No;;-;17;20;67;987;25;66;0,13;49,35;39,13;1;United States;Northern America;"University of Texas Press";"2012-2025";"Conservation; History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
211;21100242609;"Insights: the UKSG Journal";journal;"20487754";"United Kingdom Serials Group";Yes;Yes;;-;21;40;0;276;0;0;0,00;6,90;46,55;2;United Kingdom;Western Europe;"United Kingdom Serials Group";"2012-2026";"Library and Information Sciences";"Social Sciences"
212;21100211723;"International Institute of Administrative Sciences Monographs";book series;"18798446, 13824414";"IOS Press BV";No;No;;-;3;14;0;444;0;0;0,00;31,71;21,43;0;Netherlands;Western Europe;"IOS Press BV";"2008-2010";"Library and Information Sciences; Public Administration";"Social Sciences"
213;21100200830;"International Journal of Information Science and Management";journal;"20088310, 20088302";"Regional Information Center for Science and Technology";Yes;Yes;;-;16;14;0;236;0;0;0,00;16,86;25,00;0;Iran;Middle East;"Regional Information Center for Science and Technology";"2008-2025";"Information Systems and Management; Library and Information Sciences; Management Information Systems; Statistics, Probability and Uncertainty";"Business, Management and Accounting; Decision Sciences; Social Sciences"
214;19900189254;"International Journal of Technology, Knowledge and Society";journal;"28350391, 18323669";"Common Ground Research Networks";No;No;;-;11;1;0;31;0;0;0,00;31,00;0,00;0;United States;Northern America;"Common Ground Research Networks";"2008-2014, 2016-2025";"Computer Science Applications; Education; Engineering (miscellaneous); Library and Information Sciences; Social Sciences (miscellaneous)";"Computer Science; Engineering; Social Sciences"
215;19400157009;"Investigacion Bibliotecologica";journal;"0187358X, 24488321";"Universidad Nacional Autonoma de Mexico";Yes;Yes;;-;16;26;0;631;0;0;0,00;24,27;63,33;0;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"2001, 2008-2025";"Library and Information Sciences";"Social Sciences"
216;19400156823;"Issues in Science and Technology Librarianship";journal;"10921206";"Association of College and Research Libraries";Yes;Yes;;-;24;25;87;275;29;74;0,27;11,00;68,89;0;United States;Northern America;"Association of College and Research Libraries";"1996-2026";"Engineering (miscellaneous); Library and Information Sciences";"Engineering; Social Sciences"
217;19700201446;"New Review of Academic Librarianship";journal;"13614533, 17407834";"Taylor and Francis Ltd.";No;No;;-;30;8;26;152;14;24;0,47;19,00;40,00;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995-2026";"E-learning; Library and Information Sciences";"Social Sciences"
218;11700154713;"Perspectivas em Ciencia da Informacao";journal;"19815344, 14139936";"Escola de Ciencia da Informacao da UFMG";Yes;Yes;;-;14;39;0;1014;0;0;0,00;26,00;56,99;3;Brazil;Latin America;"Escola de Ciencia da Informacao da UFMG";"2008-2025";"Communication; Information Systems; Library and Information Sciences; Museology";"Arts and Humanities; Computer Science; Social Sciences"
219;11500153514;"Revista Espanola de Documentacion Cientifica";journal;"02100614, 19884621";"CSIC Consejo Superior de Investigaciones Cientificas";Yes;Yes;;-;24;24;0;629;0;0;0,00;26,21;38,98;1;Spain;Western Europe;"CSIC Consejo Superior de Investigaciones Cientificas";"1984, 2008-2025";"Library and Information Sciences";"Social Sciences"
220;21100888590;"Revista Interamericana de Bibliotecologia";journal;"25389866, 01200976";"Escuela Interamericana de Bibliotecologia";Yes;Yes;;-;12;8;46;200;4;46;0,03;25,00;61,11;0;Colombia;Latin America;"Escuela Interamericana de Bibliotecologia";"2000-2026";"Library and Information Sciences";"Social Sciences"
221;21100837856;"School Library Research";journal;"21651019";"American Library Association";No;No;;-;19;5;20;154;3;19;0,00;30,80;100,00;0;United States;Northern America;"American Library Association";"2014-2025";"Library and Information Sciences; Media Technology";"Engineering; Social Sciences"
222;19600166417;"Script and Print";journal;"18349013";"Australian and New Zealand Student Services Association";No;No;;-;5;13;0;695;0;0;0,00;53,46;27,27;0;Australia;Pacific Region;"Australian and New Zealand Student Services Association";"2008-2022";"Library and Information Sciences; Literature and Literary Theory; Visual Arts and Performing Arts";"Arts and Humanities; Social Sciences"
