ID;Title;Authors;Year;Kewords;Section;IDCod;Vol;Num;PINI;PEND;Affiliation;
302;Orquidáceas do Estado do Espírito Santo. Subtribu Catasetinae - Chaves para determinar so gêneros e as espécies representadas no ES;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;59;1;2;;
303;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas para determinar os gêneros da subtribu Gongorinae, e das espécies representadas do ES.;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;60;2;2;;
304;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas para determinar os gêneros e as espécies da subtribu Lycatinae, que estão representadas em território do ES;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;61;1;4;;
305;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas para determinar os gêneros e espécies da subtribu Zygopetalinae, representadas no ES;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;62;1;2;;
306;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas para determinação dos gêneros e espécies da subtribu Huntleyinae, representadas no ES;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;63;1;2;;
307;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas, para determinar os gêneros e as espécies dos gêneros: Marsupiaria, Pseudomaxillaria, Trigonidium, Camaridium e Scuticaria, da subtribu Maxillariinae, representadas no ES;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;64;1;3;;
308;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas para determinar as espécies do gênero Maxillaria;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;65;1;4;;
309;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas para determinar os gêneros e as espécies da subtribu Trichocentrinae, representadas no ES;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;66;1;2;;
310;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas para determinação dos gêneros e a relação das espécies da subtribu Comparettiinae, representadas no ES;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;67;1;1;;
311;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas para determinar os gêneros da subtribu Capanemiinae, e as espécies dos gêneros: Capanemia e Trizeuxis, representadas no ES;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;68;1;2;;
312;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas para determinar os gêneros e as espécies da subtribu Trichopiliinae, representadas no ES;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;69;1;1;;
314;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas para determinar os diferentes gêneros pertencentes a subtribu Oncidiinae, que possui espécies no ES;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;70;1;3;;
315;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas para determinar as espécies dos gêneros: Pseudolaelia, Renata e Schomburgkia que estão representadas no ES;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;71;1;1;;
316;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas para determinar as espécies dos gêneros: Dipteranthus, Zygostates, Ornithocephalus, Chytroglossa, Platyrrhiza, Thysanoglossa e Phymatidium;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;72;1;2;;
317;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas para determinar os gêneros das subtribus Lockartiinae e Ornithocephalinae, e a relação das espécies representadas no ES;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;73;1;2;;
318;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analítivas para determinar os gêneros das subtribus: Saundersiinae e Notyliinae, que estão presentes no ES e a relação das espécies encontradas até o momento;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;74;1;2;;
319;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas para determinar os gêneros das subtribus Dichaeinae e Sarcanthinae e a relação das espécies que são encontradas no ES;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;75;1;1;;
293;Orquidáceas do Estado do E. Santo - Aquarelas originais;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;51A;1;1;;
313;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas para determinar as espécies dos gêneros: Baptistonia, Tolumnia, Aspasia, Sigmatostalix, Brassia, Theodorea, Gomesa e Miltonia;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;69 A;1;3;;
320;Orquidáceas novas do Estado da Bahia. Cleistes medicii Ruschi n.sp.;Ruschi Augusto;1972;;Série Botânica;BolMBMLbot:;;76;1;2;;
321;Orquidáceas novas do Estado do Espírito Santo. Centrogenium rademarkeri Ruschi & La Gasa n.sp.;"Ruschi Augusto;La Gasa E;";1972;;Série Botânica;BolMBMLbot:;;77;1;4;;
322;Orquidáceas novas do Estado do Espírito Santo. Habenaria nabucoi Ruschi n.sp.;Ruschi Augusto;1973;"Estado do Espírito Santo;Espírito Santo;";Série Botânica;BolMBMLbot:;;78;1;4;;
323;Laelia Sincorana Schltr. 1917;"Ruschi Augusto;";1973;;Série Botânica;BolMBMLbot:;;79;1;1;;
324;Orquidáceas novas do Espírito Santo. Koellenstenia colnagoi Ruschi n.sp.;"Ruschi Augusto;";1974;;Série Botânica;BolMBMLbot:;;80;1;4;;
325;Coryanthes speciosa var. espiritosantense Ruschi, n. var.;"Ruschi Augusto;";1975;;Série Botânica;BolMBMLbot:;;81;1;4;;
326;Miltonia velloziana Ruschi e La Gasa, n. sp.;"Ruschi Augusto;";1975;;Série Botânica;BolMBMLbot:;;82;1;3;;
327;Zygopetalum rigbyanum Ruschi, n. sp.;"Ruschi Augusto;";1975;;Série Botânica;BolMBMLbot:;;83;1;4;;
328;Orquidáceas novas do Estado do Espírito Santo. Encyclia bragançae, n.sp.;"Ruschi Augusto;";1975;;Série Botânica;BolMBMLbot:;;84;1;3;;
329;Orquidáceas novas do Estado do Espírito Santo. Phymatidium geiseli, n.sp.;"Ruschi Augusto;Albuquerque AFM;Zipinotti EL;Ruschi Augusto;";1976;"Estado do Espírito Santo;Espírito Santo;";Série Botânica;BolMBMLbot:;;85;1;5;;
330;Orquidáceas novas do Estado do Espírito Santo. Oncidium geisieli, n.sp.;"Ruschi Augusto;Albuquerque AFM;Zipinotti EL;Ruschi Augusto;";1976;;Série Botânica;BolMBMLbot:;;86;1;12;;
331;Orquidáceas novas do Estado do Espírito Santo. Barbossela perinii Ruschi, n.sp;"Ruschi Augusto;";1977;"Estado do Espírito Santo;Espírito Santo;";Série Botânica;BolMBMLbot:;;87;1;2;;
332;Contribuição ao estudo das Pteridófitas do Brasil - Estudos palinológicos no gênero Polypodium - I;"Barcia JCC;Soares S;";1977;;Série Botânica;BolMBMLbot:;;88;1;5;;
334;As restingas do Estado do Espírito Santo;"Ruschi Augusto;";1979;;Série Botânica;BolMBMLbot:;;91;1;41;;
333;Contribuição ao estudo das Pteridófitas do Brasil - Estudos paninológicos no Gênero Polypodium - II;"Barcia JCC;Ferreira JCM;";1980;;Série Botânica;BolMBMLbot:;;90;1;3;;
335;Contribuição aos estudos das Pteridófitas do Brasil - Estudos palinológicos no gênero Polypodium - III;"Barcia JCC;Oliveira LJ;Rino E;";1982;;Série Botânica;BolMBMLbot:;;92;1;4;;
336;Chave artificial para determinação de gêneros de Pteridófitas (Pteridophytae) de diversas áreas do Estado do Espírito Santo;"Barcia JCC;Travassos OP;";1982;;Série Botânica;BolMBMLbot:;;93;1;15;;
337;Bibliografia da Monografia das Orquidáceas do Estado do Espírito Santo;"Ruschi Augusto;";1985;"Estado do Espírito Santo;Espírito Santo;";Série Botânica;BolMBMLbot:;;94;1;11;;
338;Glossário orquidológico;"Ruschi Augusto;";1985;;Série Botânica;BolMBMLbot:;;95;1;10;;
339;Orquidáceas do Estado do Espírito Santo. Chave artificial e analítica para determinar as seções do gênero Oncidium e respectivas espécies encontradas ainda em ambiente natural no ES;"Ruschi Augusto;";1985;"Estado do Espírito Santo;Espírito Santo;ES;";Série Botânica;BolMBMLbot:;;96;1;2;;
340;Orquidáceas do Estado do Espírito Santo. Chave artificial e analítica para determinar as espécies do gênero Oncidium;"Ruschi Augusto;";1985;;Série Botânica;BolMBMLbot:;;97;1;4;;
341;Orquidáceas do Estado do Espírito Santo. Chave artificial e analítica para determinar as espécies do gênero Encyclia, que estão representadas no Estado do ES;"Ruschi Augusto;";1985;;Série Botânica;BolMBMLbot:;;98;1;2;;
342;Orquidáceas do Estado do Espírito Santo. Chave artificial  para determinação das espécies do gênero Pleurothallis;"Ruschi Augusto;";1985;;Série Botânica;BolMBMLbot99;;99;1;5;;
344;Orquidáceas do Estado do Espírito Santo. Chave ilustrada para a identificação das subtribus representadas na orquidoflora espirito-santense, com a finalidade de facilitar os orquidófilos e iniciantes em orquidológia;"Ruschi Augusto;";1970;;Série Botânica (Número Especial);BolMBMLbotesp1970I;; I;1;1;;
345;Orquidáceas do Estado do Espírito Santo. Chaves sistemáticas ilustradas para a identificação dos 131 gêneros representados no Estado do Espirito Santo, que estão distribuidos nas 33 subtribus;"Ruschi Augusto;";1971;;Série Botânica (Número Especial);BolMBMLbotesp1971II;;II;1;1;;
346;Orquidáceas do Estado do Espírito Santo. Sistemática, classificação e nomeclatura;"Ruschi Augusto;";1973;;Série Botânica (Número Especial);BolMBMLbotesp1973III;;III;1;6;;
534;"Orquidáceas do Estado do Espírito Santo. Características fisiográficas; Histórico, ecologia e algumas observações sobre a importância no equilíbrio biológico da natureza";"Ruschi Augusto;";1973;;Série Botânica (Número Especial);BolMBMLbotesp1973VI;;VI;1;13;;
343;Orquidáceas do Estado do Espírito Santo. Prefácio;"Ruschi Augusto;";1974;;Série Botânica (Número Especial);BolMBMLbotesp1974;;;1;1;;
347;Orquidáceas do Estado do Espírito Santo a seu respeito;"Ruschi Augusto;";1978;;Série Botânica (Número Especial);BolMBMLbotesp1978IV;;IV;1;5;;
348;Orquidáceas do Estado do Espírito Santo. Organografia ou estrutura;"Ruschi Augusto;";1978;;Série Botânica (Número Especial);BolMBMLbotesp1978V;;V;1;9;;
349;Orquidáceas do Estado do Espírito Santo. Migração e distribuição das orquídeas no Estado do Espírito Santo;"Ruschi Augusto;";1980;;Série Botânica (Número Especial);BolMBMLbotesp1980VII;;VII;1;9;;
350;Orquidáceas do Estado do Espírito Santo. Áreas de relictos, endemismo e espécies ameaçadas de extinção da flora orquidológica do Espírito Santo;"Ruschi Augusto;";1985;"Estado do Espírito Santo;Espírito Santo;flora;";Série Botânica (Número Especial);BolMBMLbotesp1985VIII;;VIII;1;14;;
364;Chaves analíticas e artificiais  para a determinação de gêneros e espécies de beija-flores do Brasil, com resumida descrição;"Ruschi Augusto;";1960;;Série Divulgação;BolMBMLdivulg:;;1;1;28;;
365;Métodos de capturar e transportar passáros vivos á longas e curtas distâncias e alguns tipos de gaiolas e viveiros para mantê-los em condições de reprodução em cativeiro;"Ruschi Augusto;";1960;;Série Divulgação;BolMBMLdivulg:;;2;1;32;;
366;List of Augusto Ruschi's writings on Trochilidae (Aves) published in the Bulletin of the Museum of Biology Prof. Mello Leitão, in the séries on Biology, Zoology an General Information during the years. 1949 to 1962. The list gives the title and an abstract of each paper;"Ruschi Augusto;";1962;;Série Divulgação;BolMBMLdivulg:;;3;1;22;;
367;A atual distribuição geográfica das espécies e sub-espécies do gênero Augastes, com a descrição de uma nova sub-espécie: Augastes scutatus soaresi Ruschi e a chave artificial e analítica para o reconhecimento das mesmas. (Trochilidae - Aves);"Ruschi Augusto;";1963;;Série Divulgação;BolMBMLdivulg:;;4;1;4;;
368;Os nomes vulgares dos Beija-Flores do Brasil (Trochilidae - Aves);"Ruschi Augusto;";1963;;Série Divulgação;BolMBMLdivulg:;;5;1;10;;
369;A parada nupcial em alguns troquilídeos da Amazônia;"Ruschi Augusto;";1963;;Série Divulgação;BolMBMLdivulg:;;6;1;5;;
370;Os nomes vulgares dos beija-flores do Estado do Amazonas. (Trochilidae - Aves);"Ruschi Augusto;";1963;;Série Divulgação;BolMBMLdivulg:;;7;1;4;;
371;Os nomes vulgares dos beija-flores do Estado do Pará. (Trochilidae - Aves);"Ruschi Augusto;";1963;;Série Divulgação;BolMBMLdivulg:;;8;1;4;;
372;Os nomes vulgares dos beija-flores do Território de Roraima. (Trochilidae - Aves);"Ruschi Augusto;";1963;;Série Divulgação;BolMBMLdivulg:;;9;1;3;;
373;Os nomes vulgares dos beija-flores do Território da Amapá. (Trochilidae - Aves);"Ruschi Augusto;";1963;;Série Divulgação;BolMBMLdivulg:;;10;1;3;;
374;Os nomes vulgares dos beija-flores do Território de Rondônia (Trochilidae - Aves);"Ruschi Augusto;";1963;;Série Divulgação;BolMBMLdivulg:;;11;1;3;;
375;Os nomes vulgares dos beija-flores do Estado de Mato-Grosso. (Trochilidae - Aves);"Ruschi Augusto;";1963;;Série Divulgação;BolMBMLdivulg:;;12;1;3;;
376;Os nomes vulgares dos beija-flores do Estado do Acre. (Trochilidae - Aves);"Ruschi Augusto;";1963;;Série Divulgação;BolMBMLdivulg:;;13;1;13;;
377;Os nomes vulgares dos beija-flores do Estado do Maranhão. (Trochilidae - Aves);"Ruschi Augusto;";1963;;Série Divulgação;BolMBMLdivulg:;;14;1;14;;
378;Os nomes vulgares dos beija-flores do Estado do Piauí. (Trochilidae - Aves);"Ruschi Augusto;";1964;;Série Divulgação;BolMBMLdivulg:;;15;1;3;;
379;Os nomes vulgares dos beija-flores do Estado do Ceará. (Trochilidae - Aves);"Ruschi Augusto;";1964;;Série Divulgação;BolMBMLdivulg:;;16;1;3;;
380;Os nomes vulgares dos beija-flore do Estado da Paraíba. (Trochilidae - Aves);"Ruschi Augusto;";1964;;Série Divulgação;BolMBMLdivulg:;;17;1;3;;
381;Os nomes vulgares dos beija-flore do Estado do Rio Grande do Norte. (Trochilidae - Aves);"Ruschi Augusto;";1964;;Série Divulgação;BolMBMLdivulg:;;18;1;3;;
382;Os nomes vulgares dos beija-flores do Estado de Pernambuco. (Trochilidae - Aves);"Ruschi Augusto;";1964;;Série Divulgação;BolMBMLdivulg:;;19;1;3;;
383;Os nomes vulgares dos beija-flores do Estado de Alagoas. (Trochilidae - Aves);"Ruschi Augusto;";1964;;Série Divulgação;BolMBMLdivulg:;;20;1;3;;
384;Os nomes vulgares dos beija-flores do Estado de Sergipe. (Trochilidae - Aves);"Ruschi Augusto;";1964;;Série Divulgação;BolMBMLdivulg:;;21;1;3;;
385;Os nomes vulgares dos beija-flore do Estado do Espírito Santo. (Trochilidae - Aves);"Ruschi Augusto;";1964;;Série Divulgação;BolMBMLdivulg:;;22;1;3;;
386;Os nomes vulgares dos beija-flores do Estado de Minas Gerais. (Trochilidae - Aves);"Ruschi Augusto;";1964;;Série Divulgação;BolMBMLdivulg:;;23;1;4;;
387;Os nomes vulgares dos beija-flores do Estado do Paraná. (Trochilidae - Aves);"Ruschi Augusto;";1964;"Beija-flores;Beija-flores;Aves;";Série Divulgação;BolMBMLdivulg:;;24;1;3;;
388;Os nomes vulgares dos beija-flores do Estado de Santa Catarina. (Trochilidae - Aves);"Ruschi Augusto;";1964;;Série Divulgação;BolMBMLdivulg:;;25;1;3;;
389;Os nomes vulgares dos beija-flores do Estado do Rio Grande do Sul. (Trochilidae - Aves);"Ruschi Augusto;";1965;;Série Divulgação;BolMBMLdivulg:;;26;1;3;;
390;Os nomes vulgares dos beija-flores do Estado do Distrito Federal-Brasilia. (Trochilidae - Aves);"Ruschi Augusto;";1965;;Série Divulgação;BolMBMLdivulg:;;27;1;3;;
391;Os nomes vulgares dos beija-flores de São Paulo. (Trochilidae - Aves);"Ruschi Augusto;";1965;;Série Divulgação;BolMBMLdivulg:;;28;1;3;;
392;Os nomes vulgares dos beija-flores do Estado de Goiáz. (Trochilidae - Aves);"Ruschi Augusto;";1965;;Série Divulgação;BolMBMLdivulg:;;29;1;4;;
393;Os nomes vulgares dos beija-flores do Estado do Rio de Janeiro. (Trochilidae - Aves);"Ruschi Augusto;";1965;;Série Divulgação;BolMBMLdivulg:;;30;1;3;;
394;Os nomes vulgares dos beija-flores da Guanabara. (Trochilidae - Aves);"Ruschi Augusto;";1965;;Série Divulgação;BolMBMLdivulg:;;31;1;3;;
395;Os nomes vulgares dos beija-flores do Estado da Bahia. (Trochilidae - Aves);"Ruschi Augusto;";1965;;Série Divulgação;BolMBMLdivulg:;;32;1;4;;
396;Hummingbirds bibliography of A. Ruschi 1949-1966;"Ruschi Augusto;";1966;;Série Divulgação;BolMBMLdivulg:;;33;1;8;;
397;Mammals bibliography of A. Ruschi 1951-1965;"Ruschi Augusto;";1967;;Série Divulgação;BolMBMLdivulg:;;34;1;3;;
398;Botanicals bibliography of A. Ruschi 1945-1966;"Ruschi Augusto;";1967;;Série Divulgação;BolMBMLdivulg:;;35;1;4;;
399;Protection of Nature bibliography of A. Ruschi 1942-1966;"Ruschi Augusto;";1967;;Série Divulgação;BolMBMLdivulg:;;36;1;4;;
400;Protection of Nature bibliography of A. Ruschi 1946-1969;"Ruschi Augusto;";1969;;Série Divulgação;BolMBMLdivulg:;;36;1;4;;
401;Hummingbirds bibliography of A. Ruschi 1967-1969;"Ruschi Augusto;";1969;;Série Divulgação;BolMBMLdivulg:;;38;1;1;;
402;Vertebrates, Invertebrates, bibliography of A.Ruschi 1965-1969;"Ruschi Augusto;";1969;;Série Divulgação;BolMBMLdivulg:;;39;1;1;;
403;Botanicals bibliography of A. Ruschi 1967-1969;"Ruschi Augusto;";1969;;Série Divulgação;BolMBMLdivulg:;;40;1;1;;
404;O conservacionismo no Estado do Espírito Santo;"Ruschi Augusto;";1972;;Série Divulgação;BolMBMLdivulg:;;40A;1;21;;
405;Criação e reprodução de beija-flores em cativeiro;"Ruschi Augusto;";1973;;Série Divulgação;BolMBMLdivulg:;;41;1;4;;
406;O café e o Estado do Espírito Santo;"Ruschi Augusto;";1974;;Série Divulgação;BolMBMLdivulg:;;42;1;51;;
407;Dados sobre a fauna de invertebrados de um pequeno riacho numa floresta neo-tropical úmida e montanhosa;"La Gasa E;";1974;;Série Divulgação;BolMBMLdivulg:;;43;1;8;;
408;O eucalipto e a ecologia;"Ruschi Augusto;";1976;;Série Divulgação;BolMBMLdivulg:;;44;1;61;;
409;A empresa com base na natureza e no homem harmonizado com as leis naturais;"Ruschi Augusto;";1982;;Série Divulgação;BolMBMLdivulg:;;45;1;7;;
410;O Museu de Biologia Prof. Mello Leitão;"Ruschi Augusto;";1984;;Série Divulgação;BolMBMLdivulg:;;46;1;19;;
479;Notas sobre o Quaternário marinho ao norte de Vitória, Espírito Santo;"Ferreira CS;Coelho ACS;Klein VC;Xavier SZ;";1975;;Série Geologia;BolMBMLgeol:;;1;1;5;;
353;Comemorativo do XXVII aniversário de sua fundação - 26.06.1949 a 26.06.1976;"Ruschi Augusto;";1976;;Número Especial;BolMBMLnºesp1976:;;;1;381;;
352;Comemorativo do XXX aniversário de sua fundação - 26.06.1949 a 26.06.1979;"Ruschi Augusto;";1979;;Número Especial;BolMBMLnºesp1979:;;;1;215;;
47;Composição de Avifauna da Estação Biológica de Santa Lúcia, Santa Teresa - ES;"Simon JE;";2000;"Aves;conservação;Espírito Santo;Mata Atlântica;Santa Teresa;";Nova Série;BolMBMLns:;;11/12;149;170;;
40;Espécies vegetais descritas a partir de espécimes coletados na Reserva Florestal de Linhares, Espírito Santo, Brasil;"Filho PG;Peixoto AL;Jesus RM;";2000;"Espírito Santo;flora;herbário;Mata Atlântica;";Nova Série;BolMBMLns:;;11/12;35;48;;
51;Análise da comunidade de marsupiais em Mata Atlântica de Santa Teresa, Espírito Santo;"Passamani M;";2000;"mamíferos;marsupiais;Mata Atlântica;reprodução;";Nova Série;BolMBMLns:;;11/12;215;228;;
50;Non-volant mammals of the Estação Biológica de Santa Lúcia and adjacent areas of Santa Tresa, Espírito Santo, Brazil;"Passamani M;Mendes SL;Chiarello AG;";2000;"Atlantic forest;Espírito Santo;mammals;survey;";Nova Série;BolMBMLns:;;11/12;201;214;;
46;Ecology of Leptagrion perlongum Calvert, 1909: a bromeliad-dweller odonate species;"Marco PJ;Furiere KS;";2000;"Atlantic forest;habitat preferences;Leptagrion;Phytotelmata;";Nova Série;BolMBMLns:;;11/12;135;148;;
42;Recursos de Bromeliaceae utilizados por beija-flores e borboletas em Mata Atlântica no Sudeste do Brasil;"Varassin IG;Sazima M;";2000;"Beija-flores;borboletas;Bromeliaceae;diversidade;epífitas;Mata Atlântica;polinização;";Nova Série;BolMBMLns:;;11/12;57;70;;
44;Perfil da fauna de himenópteros parasitóides (Insecta, Hymenoptera) em uma área de Mata Atlântica da Reserva Biológica de Duas Bocas, Cariacica, ES, Brasil;"Azevedo CO;Santos HS;";2000;"Abundância;Espírito Santo;Hymenoptera;levantamento;parasitóide;";Nova Série;BolMBMLns:;;11/12;117;126;;
45;Studies on Neotropical Protoneuridae.10.Forcepsioneura lucia sp.n.fom the Parque Estadual Rola Moça , Minas Gerais, Brazil (Odonata, Zygoptera);"Machado ABM;";2000;"Forcepsioneura;Odonata;Parque Estadual Rola Moça;Protoneuridae;";Nova Série;BolMBMLns:;;11/12;127;134;;
52;Influência da caça ilegal sobre mamíferos e aves das matas de tabuleiro do norte do estado do Espírito Santo;"Chiarello AG;";2000;"Aves;caça;Espírito Santo;fragmentação;mamíferos;";Nova Série;BolMBMLns:;;11/12;229;247;;
49;Reintrodução do tucano-de-bico-preto (Ramphastos vitellinus ariel Vigors, 1826) no Parque Nacional da Tijuca (Rio de Janeiro-RJ) e notas sobre sua distribuição geográfica;"Coimbra AF;";2000;"Mata Atlântica;Parque Nacional da Tijuca;Ramphastos vitellinus;reintrodução;";Nova Série;BolMBMLns:;;11/12;189;200;;
39;A Estação Biológica de Santa Lúcia, Santa Teresa, Espírito Santo;"Mendes SL;Padovan MP;";2000;"Brasil;Espírito Santo;Mata Atlântica;Unidade de conservação;";Nova Série;BolMBMLns:;;11/12;7;34;;
48;Descrição do comportamento de corte do dançarino-de-coroa-vermelha, Machaeropterus regulus (Aves, Pipridae);"Silva ML;Sigrist T;Baudet G;Vielliard J;";2000;"Aves;comportamento de corte;Machaeropterus regulus;Pipridae;";Nova Série;BolMBMLns:;;11/12;171;188;;
41;Células piramidaes apicais dos tegumentos do óvulo em Velloziaceae e suas relações filogenéticas;"Menezes NL;Castro NM;";2000;"células piramidaes apicais;óvulo;Pteridospermales;Velloziaceae;";Nova Série;BolMBMLns:;;11/12;49;56;;
43;Diversidade de Lepidoptera em Santa Teresa, Espírito Santo;"Brown KS;Freitas AVL;";2000;"Espírito Santo;estrutura de comunidade;Lepdoptera;Mata Atlântica;Santa Teresa;";Nova Série;BolMBMLns:;;11/12;71;116;;
17;Ecological aspects of Scinax argyreornatus (Anura, Hylidae) from a cacao plantation in Espírito Santo state, southeastern Brazil;"Teixeira RL;Vrcibradic D;";2004;;Nova Série;BolMBMLns:;;17;35;43;;
19;Radio tracking of one Metachirus nudicaudatos (Desmarest, 1817) individual in Atlantic Forest of Southeastern Brazil;"Moraes EA;";2004;"activity;Atlantic forest;home range;Metachirus nudicaudatus;movement;radio tracking;small mammals;";Nova Série;BolMBMLns:;;17;57;64;;
18;Efeito do sombreamento no crescimento inicial de Gallesia integrifolia (Spreng.) Harms;"Demuner VG;Heblig SA;Dagustinho DM;";2004;"Mata Atlântica,luz,sombreamento,Gallesia integrifolia.;";Nova Série;BolMBMLns:;;17;45;55;;
16;Composção cariotípica da fauna de roedores e marsupiais de duas áreas de Mata Atlântica do Espírito Santo, Brasil;"Paresque R;Souza WP;Mendes SL;Fagundes V;";2004;"Mata Atlântica,pequenos mamíferos,citogenética.;";Nova Série;BolMBMLns:;;17;5;33;;
15;Ocorrência de Achatina fulica Bowdich, 1822 (Mollusca: Gastropoda: Achatinoidea) no Estado de Minas Gerais, Brasil;"Barçante JMP;Barçante TA;Dias SRC;Lima WS;";2005;"Achatina fulica;Angiostrongylus;espécie exótica;Minas Gerais;zoonose;Brasil;";Nova Série;BolMBMLns:;;18;65;70;;
14;Primeiro registro de Podicephorus major (Boddaert, 1783) (Aves: Podicipedidae) para o estado do Espírito Santo, Brasil;"Simon JE;Lima SR;Novaes TD;Alves A;";2005;"Podicephorus major,Podicipedidae,expansão geográfica,Espírito Santo.;";Nova Série;BolMBMLns:;;18;59;63;;
13;Redescoberta do jupará, Potos flavus Schreber, 1774 (CARNIVORA:PROCYONIDAE) no Estado de Minas Gerais , Sudeste do Brasil;"Melo FR;Barbosa EF;Souza SLF;Ferraz DS;Rodes ER;Souza SM;Farias MB;Nery MS;Cosenza BAP;Lima FS;";2005;"jupará ;Mata Atlântica;Minas Gerais;Potos flavus;Procyonidae;";Nova Série;BolMBMLns:;;18;49;57;;
12;Adiação às Briófitas da Reserva Natural da Vale do Rio Doce, Linhares, Espírito Santo, Brasil;"Yano O;";2005;"Briófitas,hepáticas,musgos,Reserva Natural.;";Nova Série;BolMBMLns:;;18;5;48;;
10;Food habits of Stereocyclops incrassatus (Anura, Microhylidae) from Povoação, Espírito Santo State, southeastern Brazil;"Teixeira RL;Vrcibradic D;Almeida IA;";2006;"Stereocyclops incrassatus,Microhylidae,diet,Atlantic Forest.;";Nova Série;BolMBMLns:;;19;53;58;;
9;Notas ecológicas do bagre-africano, Clarias gariepinus (Burchell, 1822) (Teleostei, Clariidae), de um córrego do Sudeste do Brasil;"Milli PSM;Teixeira RL;";2006;"Espécie exótica,bagre-africano,Clarias gariepinus,ocorrência,dieta;Brasil;sudeste do Brasil;";Nova Série;BolMBMLns:;;19;45;51;;
8;Influence of baits, trap type and position for small mammal capture in a Brazilian lowland Atlantic Forest;"Astúa D;Moura RT;Grelle CEV;Fonseca MT;";2006;"Bait;Didelphimorphia;Rodentia;trap efficiency;traps;";Nova Série;BolMBMLns:;;19;31;44;;
11;A coleção de mamíferos do Museu Elias Lorenzutti em Linhares, Estado do Espírito Santo, Brasil;"Lorenzutti R;Almeida AP;";2006;"Elias Lorenzutti,Espírito Santo,Linhares,mamíferos,museu.;";Nova Série;BolMBMLns:;;19;59;74;;
7;Association of non-herbivore wasps (Hymenoptera) with leaves of Ctenanthe lanceolata (Marantaceae) and Euterpe edulis (Arecaceae);"Aguiar AP;";2006;"behavior;Guild;Neotropical;Palmae;parasitoid;";Nova Série;BolMBMLns:;;19;5;30;;
2;Acianthera fornograndensis L. Kollmann & A. P. Fontana (Orchidaceae), uma nova espécie da Floresta Atlântica do Estado do Espírito Santo, Brasil;"Kollman LJC;Fontana ÁP;";2006;"Acianthera,Orchidaceae,Mata Atlântica,Espírito Santo,Brasil.;";Nova Série;BolMBMLns:;;20;27;31;;
3;Sinopse da família Melastomataceae na Estação Biológica de Santa Lúcia, Santa Teresa, Espírito Santo;"Goldenberg R;Reginato M;";2006;"Melastomataceae,Floresta Atlântica,Espírito Santo,Taxonomia.;";Nova Série;BolMBMLns:;;20;33;58;;
4;Biologia e distribuição temporal de Callinectes ornatus Ordway, 1863 (Crustacea, Portunidae) em uma praia arenosa da Ilha do Frade, Vitória-ES;"Fernandes JM;Rosa DM;Araujo CCV;Ripoli LV;Santos HS;";2006;"Portunidae,praia arenosa,Vitória - ES.;";Nova Série;BolMBMLns:;;20;59;71;;
6;Análise da fauna de Bethylidae (Hymemnoptera, Chrysidoidea) de oito localidades do Paraná, Brasil;"Azevedo CO;Helmer JL;Barreto FCC;";2006;"Bethylidae,diversidade,estrutura de comunidade,Hymenoptera,Mata Atlântica.;";Nova Série;BolMBMLns:;;20;83;94;;
